f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
802568.7009,(316.740019006017+214.56021195496373j),(436.774636526836+294.8992784023087j),(573.9080383405085+386.5817316103964j),(733.8582256454151+492.43881523559725j),(911.5151363502555+609.8041188158426j),(1114.5332547959056+741.1499364699384j),(1330.1790034006008+882.5904473558431j),(1576.6612324133102+1038.6306445935497j),(1843.890762938385+1205.9467228166543j),(2129.8838404330118+1383.7779971002399j),(2443.47038397735+1571.9414478905076j),(2767.2661877934743+1772.699346631116j),(3118.370479053854+1979.7622831630636j)
808692.1898,(317.6979517505894+214.99934980760258j),(438.1009018922695+295.49758617471576j),(575.6557579528235+387.36110904713695j),(736.1061739132458+493.42132624909107j),(914.3201608338909+611.01059491909j),(1117.997419022135+742.5912819311595j),(1334.3271273333703+884.2956936891242j),(1581.6369342452522+1040.594128707457j),(1849.778293828529+1208.174907314967j),(2136.75662284844+1386.278852844732j),(2451.4776338391666+1574.685245880908j),(2776.391899130195+1775.7452306092848j),(3128.792963004513+1983.047216046603j)
814862.4002,(318.6579238486013+215.43913909918768j),(439.4300620205121+296.0967157521346j),(577.4073596465962+388.14149383934193j),(738.3592903323541+494.40496273489936j),(917.1318045310693+612.2183069329021j),(1121.4702102680953+744.033724465326j),(1338.4857593757483+886.0020699882438j),(1586.626003259645+1042.558221328928j),(1855.6825146493793+1210.4029235009552j),(2143.6497931016484+1388.778554686047j),(2459.510152953185+1577.426030968571j),(2785.547103943783+1778.7868683310417j),(3139.25079663106+1986.3253143127451j)
821079.6883,(319.61994316281096+215.87957980420316j),(440.76212878549+296.6966661703487j),(579.162860001413+388.92288382627527j),(740.6175986451715+495.38971977323143j),(919.9500994120808+613.4272465696297j),(1124.9516742299038+745.477248122234j),(1342.6549566864892+887.7095547179755j),(1591.6285183991386+1044.5228862732256j),(1861.6035306337635+1212.6307158842317j),(2150.5634861370054+1391.2770238735225j),(2467.5681185979233+1580.1636863080103j),(2794.732013291359+1781.8241142538927j),(3149.7442423826415+1989.5963807129522j)
827344.4136,(320.5840176045772+216.3206718728495j),(442.0971141403017+297.2974364196964j),(580.9222757117806+389.70527677596726j),(742.8811227718273+496.3755923228552j),(922.775077703242+614.6374053573065j),(1128.4418570005696+746.9218366374805j),(1346.8347769086565+889.418125939166j),(1596.6445593290507+1046.4880867029174j),(1867.5414479713213+1214.8582280148603j),(2157.4978381767346+1393.774180296109j),(2475.6517097178753+1582.8980930622686j),(2803.946840243444+1784.8568203424174j),(3160.2735651660932+1992.8602146300886j)
833656.9378,(321.5501551339835+216.7624152307655j),(443.43503011796315+297.89902544433085j),(582.6856235902804+390.4886703832843j),(745.1498868140617+497.36257521839985j),(925.6067718796264+615.8487746409238j),(1131.9408050520733+748.3674734367976j),(1351.0252781804445+891.1277612999168j),(1601.674206432588+1048.4537851227253j),(1873.4963738574888+1217.08540245076j),(2164.4529867357915+1396.2699424590746j),(2483.761106949693+1585.6291303647283j),(2813.1917999112247+1787.8848360222637j),(3170.8390324358033+1996.1166119878274j)
840017.6258,(322.51836375994907+217.20480977874914j),(444.7758888317257+298.50143214166013j),(584.4529205660149+391.2730622698615j),(747.4239150521367+498.3506631703982j),(928.445214673759+617.0613455770792j),(1135.4485652593457+749.8141416227334j),(1355.2265191391948+892.8384380296181j),(1606.7175408118728+1050.4199433720044j),(1879.4684164543971+1219.312180763151j),(2171.429070571552+1398.764227489849j),(2491.8964926946264+1588.3566752588279j),(2822.467109450642+1790.9080081437003j),(3181.440914208841+1999.3653651937339j)
846426.8449,(323.48865154036105+217.64785539246483j),(446.11970247496356+299.10465536196455j),(586.2241836852302+392.05844998318685j),(749.7032319511485+499.3398507614826j),(931.2904390748198+618.2751091323674j),(1138.9651848767385+751.2618239814441j),(1359.438558917832+894.5501329360818j),(1611.7746442832827+1052.3865226191697j),(1885.45768493556+1221.538503505425j),(2178.426229806035+1401.2569510652984j),(2500.058051065733+1591.0806026948046j),(2831.772988074641+1793.9261809405864j),(3192.079483072517+2002.6062630851907j)
852884.9654,(324.46102658228006+218.0915519221125j),(447.46648332189784+299.7086939076511j),(587.9994301132474+392.8448309950646j),(751.98786215675+500.33013244699674j),(934.1424783266739+619.4900560824841j),(1142.4907115659726+752.7105029674151j),(1363.6614571672135+896.2628223916632j),(1616.8455994219155+1054.3534833350118j),(1891.464289490342+1223.764310198725j),(2185.444605852759+1403.7480274274649j),(2508.2459678876166+1593.8007855024618j),(2841.1096570762124+1796.9391959845675j),(3202.755014199436+2005.8390908709102j)
859392.3606,(325.43549704217025+218.5358991921064j),(448.8162437281344+300.3135465325902j),(589.7786771345939+393.63220270091944j),(754.2778305010838+501.3215025512914j),(937.0013659372676+620.7061770063374j),(1146.025193386726+754.1601607042124j),(1367.89527403188+897.9764823390983j),(1621.9304895076857+1056.3207853085478j),(1897.488341293754+1225.989539333894j),(2192.4843414263696+1406.237369360926j),(2516.4604308086564+1596.517094309946j),(2850.477339846646+1799.9468921392495j),(3213.4677852742216+2009.0636301140044j)
865949.4062,(326.4120711257251+218.9808970009015j),(450.16899613013527+300.91921194188643j),(591.561942152559+394.4205624192018j),(756.5731619989755+502.3139552680149j),(939.8671356740277+621.9234622860941j),(1149.56867879735+755.6107789807397j),(1372.140070176521+899.6910882755963j),(1627.029398596877+1058.2883876078881j),(1903.5299525778291+1228.214128326732j),(2199.5455806145965+1408.7248881421376j),(2524.7016292240455+1599.2293975505713j),(2859.876261951604+1802.9491054873192j),(3224.2180767612463+2012.2796585486872j)
872556.4813,(327.39075708819115+219.42654512060156j),(451.5247530467431+301.52568879078143j),(593.349242690906+395.2099073900078j),(758.8738818538461+503.3074846564888j),(942.7398215672642+623.1419021038996j),(1153.12121666213+757.0623392446928j),(1376.3959067848784+901.4066152486566j),(1632.1424114829993+1060.2562485895455j),(1909.58923659289+1230.4380135229094j),(2206.628468842057+1411.2104935369118j),(2532.9697542955037+1601.9375614245132j),(2869.3066510162917+1805.9456693469094j),(3235.006171652893+2015.4869501475594j)
879213.9674,(328.3715632348134+219.87284329655418j),(452.88352707855074+302.13297568446797j),(595.1405963942311+396.0002347741862j),(761.1800154555739+504.30208464126713j),(945.6194579129756+624.3614864386232j),(1156.6828562620917+758.5148225943741j),(1380.6628455600428+903.123037851299j),(1637.2696137189992+1062.2243258806207j),(1915.6663076154614+1232.6611301817666j),(2213.7331528659306+1413.694093783756j),(2541.264999044817+1604.6414498241202j),(2878.7687368390148+1808.936414179117j),(3245.8323556064015+2018.6852749997304j)
885922.2492,(329.3544979203972+220.31979124724893j),(454.2453309089914+302.74107117716534j),(596.9360210290216+396.7915416521504j),(763.4915883846697+505.2977490091082j),(948.5060792779374+625.5822050618235j),(1160.2536472843678+759.9682097797271j),(1384.9409487265104+904.8403302163999j),(1642.4110916149602+1064.1925763717127j),(1921.7612810003761+1234.8834124395594j),(2220.8597808492386+1416.1755955405422j),(2549.587558288133+1607.3409243339734j),(2888.2627514130254+1811.9211675375118j),(3256.696916993079+2021.8743992292061j)
892681.7143,(330.3395695500153+220.76738866381052j),(455.6101773046213+303.34997377153434j),(598.7355344831349+397.58382502335104j),(765.8086264094103+506.2944714088884j),(951.3997204915968+626.8040475391483j),(1163.8336398332249+761.4224811940428j),(1389.230279043794+906.5584660058473j),(1647.566932259407+1066.1609561990626j),(1927.8742731350005+1237.1047933170057j),(2228.008502306181+1418.6549038902476j),(2557.9376286388147+1610.0358441985663j),(2897.7889288866872+1814.8997540473574j),(3267.600146863769+2025.0540849540484j)
899492.7531,(331.3267865788574+221.21563520976602j),(456.9780791146627+303.9596819183924j),(600.5391547673462+398.3770818049013j),(768.1311554913026+507.29224534797135j),(954.3004166581686+628.0270032231513j),(1167.4228844314737+762.8776168694942j),(1393.5308998033902+908.2774184069774j),(1652.7372235116113+1068.1294207396177j),(1934.0054014967689+1239.3252046795928j),(2235.1794681589595+1421.1319222943505j),(2566.315408584186+1612.726066253605j),(2907.3475055747613+1817.8719953588097j),(3278.5423390288356+2028.2240901867758j)
906355.7593,(332.31615751236984+221.6645305207653j),(458.349049272665+304.5701940155381j),(602.346900015774+399.1713088305931j),(770.459201783121+508.2910641916866j),(957.2082031541922+629.2510612522741j),(1171.0214320210337+764.3335964733707j),(1397.84287482935+909.997160127393j),(1657.9220540103547+1070.097924598479j),(1940.1547846227597+1241.5445772376638j),(2242.372830740238+1423.6065525712588j),(2574.7210985156053+1615.4114448785504j),(2916.938720085248+1820.8377100439416j),(3289.5237899403865+2031.3841688328139j)
913271.1292,(333.3076909065347+222.11407420418283j),(459.7231007957753+305.1815084075675j),(604.1587884866749+399.96650284982087j),(772.7927916311002+509.2909211610595j),(960.1231156300885+630.4762105481094j),(1174.629333974713+765.7903992989613j),(1402.1662684976911+911.7176633812187j),(1663.1215132026396+1072.0664215872932j),(1946.3225421431687+1243.762840517042j),(2249.5887437567612+1426.078694892588j),(2583.1549006089467+1618.0918320211647j),(2926.562813189436+1823.7967136162924j),(3300.544798857094+2034.5340705462347j)
920239.2625,(334.3013953681265+222.56426583876348j),(461.10024678566634+305.79362338500147j),(605.9748385628517+400.76266052661197j),(775.1319515784962+510.2918093299299j),(963.0451900129251+631.7024398120634j),(1178.2466420901455+767.2480042645889j),(1406.501145727177+913.4388998880765j),(1668.3356913044586+1074.0348647329647j),(1952.5087947767422+1245.9799228470329j),(2256.8273623924115+1428.548247713305j),(2591.6170190321786+1620.7670770629588j),(2936.2200279431872+1826.7488184287422j),(3311.605667814504+2037.6735406814173j)
927260.5617,(335.2972795545754+223.01510497441026j),(462.4805004291655+306.4065371835156j),(607.7950687525487+401.55977843846637j),(777.4767083621743+511.2937216250072j),(965.9744625091653+632.9297375220623j),(1181.8734085962915+768.7063899065795j),(1410.8475719738676+915.160840870288j),(1673.5646793486064+1076.003206247125j),(1958.7136643476583+1248.1957513379155j),(2264.088843246382+1431.0151077793876j),(2600.107659778291+1623.4370268655593j),(2945.910609649385+1829.6938336467838j),(3322.706701616188+2040.8023202327797j)
934335.4324,(336.29535217423324+223.46659113179783j),(463.8638749980184+307.0202479835453j),(609.6194976902642+402.357853075214j),(779.8270889191662+512.2966508216078j),(968.910969603416+634.1580919308875j),(1185.509686161113+770.1655343721249j),(1415.2056132701955+916.8834570300804j),(1678.808569175924+1077.9713975207578j),(1964.9372737941437+1250.410251862204j),(2271.373344366273+1433.479170089904j),(2608.627030802505+1626.101525668631j),(2955.634805904808+1832.6315651803732j),(3333.8482078820234+2043.9201457443319j)
941464.2834,(337.29562198697687+223.91872380186973j),(465.25038384951836+307.63475390950885j),(611.4481441367429+403.15688083819816j),(782.183120382422+513.3005895441595j),(971.8547480658813+635.3874910607287j),(1189.1555278861842+771.6254154175633j),(1419.5753361986835+918.6067185560156j),(1684.0674534397974+1079.9393891129212j),(1971.1797471900686+1252.6233490294283j),(2278.681025260727+1435.9403278686896j),(2617.1753419620086+1628.7604150830703j),(2965.392866562639+1835.5618156554222j),(3345.0304970589077+2047.0267492371527j)
948647.5266,(338.2980978035249+224.37150244583069j),(466.6400404275733+308.25005302884426j),(613.2810269801302+403.9568580389596j),(784.5448300872403+514.3055302618586j),(974.8058349498331+636.6179227020518j),(1192.8109873163821+773.0860104000193j),(1423.9568079051105+920.3305951114421j),(1689.341425619694+1081.9071307349354j),(1977.4412096976423+1254.834966193072j),(2286.0120469132917+1438.3984725345745j),(2625.7528051095105+1631.4135340084472j),(2975.1850439089494+1838.4843842794608j),(3356.25388239913+2050.121858151369j)
955885.5769,(339.30278848641774+224.82492649448312j),(468.03285826163864+308.8661433519424j),(615.1181652372786+404.7577808978822j),(786.9122455697079+515.3114652879881j),(977.7642675938748+637.8493744103475j),(1196.4761184470208+774.5472962700169j),(1428.3500960914782+922.0550558322008j),(1694.630580021364+1083.8745712406678j),(1983.7217876586326+1257.045025392116j),(2293.366571782654+1440.853493678239j),(2634.3596339989645+1634.060718641476j),(2985.0115923594944+1841.399066943592j),(3367.518680006616+2053.2051952526604j)
963178.8526,(340.3097029496448+225.2789953480884j),(469.428850969056+309.483022830629j),(616.9595780532834+405.55964554350277j),(789.2853945681002+516.3183867777298j),(980.7300836257232+639.0818335021854j),(1200.1509757187816+776.0092495695451j),(1432.75526906472+923.7800692989896j),(1699.935011781809+1085.841658614283j),(1990.0216085596744+1259.2534473512783j),(2300.744763860128+1443.305279010344j),(2642.9960444036933+1636.701802379739j),(2994.872768879367+1844.3056559639476j),(3378.8252089474795+2056.276478503381j)
970527.7749,(341.3188501593153+225.73370837581564j),(470.82803225373317+310.10068935818117j),(618.8052847035096+406.36244801083717j),(791.6643050267432+517.3262867250639j),(983.7033209648775+640.31528705166j),(1203.8356140231872+777.4718464253692j),(1437.1723956786668+925.5056035576814j),(1705.2548168938197+1087.8083399490847j),(1996.3408010265116+1261.460151467692j),(2308.146788592011+1445.7537143747866j),(2651.6622540850135+1639.336615797617j),(3004.7688326578455+1847.2039401937877j),(3390.17379109456+2059.335421069393j)
977932.7685,(342.33023913315986+226.18906491566497j),(472.23041590760783+310.7191407682036j),(620.6553045926655+407.1661842409009j),(794.0490050917831+518.335156962995j),(986.6840178219445+641.5497218883411j),(1207.530088711309+778.9350625406771j),(1441.6015453850882+927.2316260904871j),(1710.5900921767627+1089.7745614505147j),(2002.6794948699608+1263.665055772488j),(2315.572812982654+1448.1986836743822j),(2660.358482802414+1641.964986601482j),(3014.70004532202+1850.0937048649664j),(3401.5647512996024+2062.3817311555704j)
985394.2612,(343.3438789414437+226.6450642738001j),(473.636015810701+311.3383748340117j),(622.5096572570569+407.9708500788412j),(796.4395231208982+519.3449891578737j),(989.6722127042808+642.7851245923804j),(1211.2344555906432+780.3988731921592j),(1446.042788212596+928.9581038194086j),(1715.9409353281737+1091.7402684021636j),(2009.037821072777+1265.8680769201735j),(2323.0230055636875+1450.6400688599865j),(2669.084952314266+1644.5867395886414j),(3024.6666709053293+1852.9747315506254j),(3412.9984172087807+2065.415112025901j)
992912.6841,(344.359778706616+227.1017057244014j),(475.0448459316021+311.95838926792413j),(624.3683623644665+408.7764412731701j),(798.8358876762384+520.3557748107874j),(992.6679444137559+644.0214814930762j),(1214.9487709372204+781.8632532199242j),(1450.4961947962452+930.6850030869109j),(1721.3074449086462+1093.7054051619139j),(2015.415911811469+1268.0691301612064j),(2330.497536401652+1453.0777499013684j),(2677.841886449317+1647.201696569489j),(3034.668975791674+1855.8467981404758j),(3424.4751195518393+2068.435261774772j)
1000488.472,(345.37794760375795+227.55898850919283j),(476.45692032807557+312.5791817204206j),(626.2314397159979+409.5829534740171j),(801.2381275303269+521.3675052535287j),(995.6712520542887+645.2587786629836j),(1218.6730914898733+783.3281770256201j),(1454.9618363538334+932.412289660299j),(1726.6897203406652+1095.669915151785j),(2021.813900433488+1270.2681293353016j),(2337.996577113061+1455.5116047534302j),(2686.6295110710735+1649.8096763434307j),(3044.707228875762+1858.7096787038759j),(3435.995191913625+2071.441873365389j)
