f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
475019.1838131768,(269.70279988326985+194.83843103903496j),(367.24942091738546+265.0956264938806j),(479.94029528567296+346.1096958016104j),(607.8592717305347+437.85432182189925j),(751.1139524486114+540.2888070031362j),(909.8387411425826+653.3666776440507j),(1084.1978977293452+777.0304552221336j),(1274.388638798066+911.2101348948853j),(1480.6442846820532+1055.821482890712j),(1703.2374587861596+1210.7641159276973j),(1942.4833454168938+1375.9193209017035j),(2198.7430085587603+1551.1475690278166j),(2472.426776606159+1736.2856713988517j)
478643.51494020055,(270.5820222463947+195.24422237355776j),(368.44814429916994+265.64671413567436j),(481.5094584593778+346.82761540346337j),(609.8509056546973+438.7601452398976j),(753.5814900714004+541.4029524795261j),(912.8373674407972+654.7087718163449j),(1087.784939981505+778.6191392400328j),(1278.6239979855354+913.0628404034596j),(1485.5909085707087+1057.954173449121j),(1708.9618577243873+1213.1909883378291j),(1949.0561511609865+1378.6524600853927j),(2206.239577410112+1554.1965485133665j),(2480.927836336028+1739.6570906624133j)
482295.4992159096,(271.4629142969885+195.65057260181396j),(369.64916547050944+266.19854661142944j),(483.0816665655291+347.54648232769665j),(611.8464644174189+439.6671277930513j),(756.0539828202283+542.5184683779657j),(915.842151546193+656.0524348553374j),(1091.3795420721324+780.2095622138595j),(1282.868550761393+914.9174073264609j),(1490.5486299611173+1060.0887764764636j),(1714.6995730195158+1215.6197238613431j),(1955.6448588874964+1381.387277331743j),(2213.755060046494+1557.2468425671366j),(2489.451315782272+1743.029230768749j)
485975.3476300299,(272.345480711757+196.05748233784084j),(370.85249110533505+266.7511245498596j),(484.65692885579926+348.2662970496865j),(613.8459605929584+440.5752695305326j),(758.5314475539001+543.6353539043391j),(918.8531158469177+657.3976645177897j),(1094.9817334945367+781.801719607715j),(1287.1223357514+916.773827673652j),(1495.5174989001525+1062.2252790585062j),(1720.4506690674862+1218.0503026877332j),(1962.2495511623415+1384.1237432792946j),(2221.2895617549593+1560.2984088831822j),(2497.997347443838+1746.4020324787145j)
489683.2727821105,(273.22972620507676+196.46495218354102j),(372.0581279309654+267.3044485607211j),(486.23525465934495+348.9870600149589j),(615.8494068762981+441.48457045202906j),(761.0139013049566+544.7536081887226j),(921.8702829552947+658.7444584533889j),(1098.5915440341219+783.3956067343661j),(1291.3853917886393+918.6320933004645j),(1500.4975658636272+1064.3636680041684j),(1726.215211096956+1220.4827045220752j),(1968.8703114059997+1386.8618279798095j),(2228.8431881367087+1563.3512046317555j),(2506.5660650819755+1749.7754355072805j)
493419.4888938056,(274.11565553150734+196.87298272745895j),(373.26608273630677+267.85851923199107j),(487.8166533908435+349.70877163618945j),(617.8568160686892+442.3950305120638j),(763.5013612567795+545.8732302917593j),(924.8936757188039+660.092814199731j),(1102.2090037300215+784.991218766577j),(1295.6577582399352+920.492195793157j),(1505.4888818918403+1066.5039297957428j),(1731.9932648235742+1222.9169087015753j),(1975.5072238270636+1389.601500915127j),(2236.4160469192784+1566.4051857976542j),(2515.15760415072+1753.1493783521173j)
497184.21182125126,(275.0032734852276+197.28157454497827j),(374.4763623629925+268.4133371325016j),(489.40113454418304+350.43143229494797j),(619.8682010882882+443.306649615958j),(765.993844738477+546.9942192062201j),(927.9233171381013+661.4427292094621j),(1105.8341429875527+786.5885506966633j),(1299.9394747876227+922.35412654266j),(1510.491498593264+1068.6460505832677j),(1737.7848969333063+1225.3528940203846j),(1982.1603737738888+1392.3427308652626j),(2244.0082460590156+1569.4603078550715j),(2523.772101609568+1756.5237983474235j)
500977.6591,(275.89258489893507+197.69072819845053j),(375.68897371500907+268.9689028084623j),(490.98870769464196+351.1550423407682j),(621.883574966053+444.21942762063196j),(768.4913692611176+548.1165738435664j),(930.9592305072691+662.7942008012044j),(1109.4669924043542+788.1875973953242j),(1304.2305815546474+924.2178766983413j),(1515.5054681017905+1070.7900161963266j),(1743.5901744455105+1227.7906389510063j),(1988.8298472542292+1395.085486073604j),(2251.619895247164+1572.5165252148518j),(2532.4096955805826+1759.8986317805225j)
504800.0497952673,(276.7835946449849+198.1004442367574j),(376.90392374870646+269.5252167866272j),(492.57938249852623+351.87960209070275j),(623.9029508495662+445.13336433281654j),(770.9939524754548+549.2402930478041j),(934.0014392607966+664.147226210813j),(1113.1075829434424+789.7883535501676j),(1308.5311190035914+926.0834372009897j),(1520.5308429432962+1072.935812188561j),(1749.4091654008146+1230.2301213946396j),(1995.5157311470318+1397.8297341645239j),(2259.2511051073534+1575.573791504197j),(2541.07052592707+1763.273813661027j)
508651.6048392331,(277.67630763524716+198.51072319505596j),(378.1212194817738+270.0822795710669j),(494.17316869644696+352.60511182802867j),(625.926342001195+446.0484595092263j),(773.5016121786234+550.365375592578j),(937.0499671021214+665.50180254622j),(1116.7559458361393+791.3908136974222j),(1312.8411279952138+927.9507987606986j),(1525.5676762198627+1075.0834237692143j),(1755.2419382382998+1232.671318898821j),(2002.218113453582+1400.5754420456287j),(2266.9019873181555+1578.6320595142638j),(2549.754733651233+1766.6492779324697j)
512532.5467191603,(278.570728821674+198.92156559454247j),(379.340867989614+270.6400916440376j),(495.77007611014653+353.33157180281535j),(627.9537618006539+446.96471285507954j),(776.0143663819247+551.4918201565467j),(940.1048379334115+666.8579268105267j),(1120.4121126173538+792.994972208278j),(1317.1606498524056+929.8199518312088j),(1530.6160217143145+1077.2328357621445j),(1761.088562339794+1235.1142084574863j),(2008.9370829184318+1403.3225760374435j),(2274.572655130469+1581.6912809984265j),(2558.4624619127076+1770.0249570785409j)
516443.0996525711,(279.46686319401346+199.33297194302833j),(380.5628764024826+271.198653466785j),(497.37011464627074+354.05898223038815j),(629.9852237354754+447.8821240268627j),(778.5322331805162+552.6196253683032j),(943.1660758916734+668.2155958881935j),(1124.0761151096574+794.6008232929222j),(1321.4897262608567+931.6908866425547j),(1535.6759335289503+1079.3840327309263j),(1766.9491076098734+1237.5587666569438j),(2015.6727293485628+1406.0711017507585j),(2282.263222479915+1584.751406990713j),(2567.1938546820784+1773.400782610734j)
520383.48956773616,(280.36471578373363+199.74494273344064j),(381.7872519112462+271.75796547739736j),(498.9732942876956+354.78734329395564j),(632.0207414209171+448.80069262493686j),(781.0552309000075+553.7487897542777j),(946.2337053203677+669.5748065539501j),(1127.7479854674734+796.208360983303j),(1325.8283993004857+933.5635931883999j),(1540.7474664552087+1081.5369988439008j),(1772.8236447666527+1240.0049695666985j),(2022.4251432501765+1408.8209842129538j),(2289.973805045214+1587.8123874028074j),(2575.9490578840505+1776.7766846264394j)
524353.9441167284,(281.2642916600995+200.15747844498628j),(383.01400176235285+272.3180280921257j),(500.5796251073127+355.51665513941066j),(634.0603285775903+449.72041820073724j),(783.5833779832251+554.8793117774645j),(949.3077507799983+670.9355554678285j),(1131.4277560980165+797.8175791589201j),(1330.1767114410582+935.438061224361j),(1545.8306758054337+1083.6917179300308j),(1778.71224524639+1242.4527927677327j),(2029.19441629323+1411.572187688557j),(2297.7045191475017+1590.8741714235002j),(2584.7282190680726+1780.1525919160413j)
528354.6926885743,(282.16559593279885+200.57057954212485j),(384.2431332635433+272.878841703295j),(502.1891172561101+356.2469178791233j),(636.1039990454656+450.6413002514384j),(786.1166930439177+556.0111898181742j),(952.3882370655041+672.2978391681834j),(1135.1154597431225+799.4284715169506j),(1334.5347056113533+937.3142802411489j),(1550.9256173287072+1085.8481735070282j),(1784.6149810439945+1244.9022114062145j),(2035.9806409294547+1414.3246758145897j),(2305.455482610054+1593.9367071875436j),(2593.531486800396+1783.5284321808756j)
532385.9664225071,(283.0686337510779+200.98424647467567j),(385.4746537777601+273.44040668111745j),(503.80178097316184+356.97813158807253j),(638.1517667907799+451.5633382168229j),(788.6551948906354+557.1444221642223j),(955.4751892112565+673.661654068283j),(1138.8111294849455+801.0410315677557j),(1338.902425167485+939.192239473361j),(1556.032347404193+1088.006348706705j),(1790.5319252899253+1247.3531999767565j),(2042.783910799957+1417.0784114394692j),(2313.226814859329+1596.9999417247238j),(2602.359012006578+1786.9041315035583j)
536447.9982213208,(283.97341030259645+201.39847967801455j),(386.7085707247327+274.0027233728762j),(505.4176265729636+357.71029630792725j),(640.2036458854766+452.48653148611857j),(791.1989024400211+558.279007041363j),(958.5686324381018+675.0269964742657j),(1142.5147986224483+802.6552526776627j),(1343.2799137898787+941.0719279339758j),(1561.1509230729778+1090.1662262600407j),(1796.4631513667869+1249.8057326418743j),(2049.604320149964+1419.8333568352311j),(2321.018635721332+1600.0638214041544j),(2611.2109463751513+1790.2796149460614j)
540541.0227648261,(284.8799308165717+201.81327957190007j),(387.94489158931196+274.56579209980873j),(507.0366644626339+358.44341204068223j),(642.2596505309783+453.41087938894196j),(793.7478348229579+559.4149425743943j),(961.6685922334436+676.3938625552388j),(1146.2265008399052+804.2711280068095j),(1347.667215617009+942.9533343637004j),(1566.281401720227+1092.3277886091366j),(1802.4087336686864+1252.2597829467268j),(2056.4419644646996+1422.5894734524536j),(2328.831067149539+1603.128291268897j),(2620.0874439832182+1793.6548059074644j)
544665.2765234074,(285.7882005604217+202.22864656140456j),(389.1836239065125+275.1296131620546j),(508.658905129561+359.17747875244936j),(644.3197950336844+454.3363812033608j),(796.3020113127061+560.5522268120942j),(964.7750942901181+677.7622483638858j),(1149.946270115023+805.8886505400242j),(1352.064375308152+944.8364472054818j),(1571.4238415259338+1094.491017738977j),(1808.3687472446663+1254.7153239450035j),(2063.296940157655+1425.346722026826j),(2336.6642317309684+1606.1932955915731j),(2628.9886601574262+1797.0296265441862j)
548820.9977716869,(286.6982248421082+202.64458103592435j),(390.42477527599027+275.6941868332262j),(510.2843591417069+359.9124963731417j),(646.3840938293372+455.26303614689493j),(798.8614513547768+561.6908577155318j),(967.8881645391939+679.1321498235964j),(1153.6741407503591+807.507813074156j),(1356.4714377629898+946.7212547037203j),(1576.578300987765+1096.6558953485069j),(1814.3432679863463+1257.1723281244679j),(2070.1693445786973+1428.1050625703024j),(2344.518253514992+1609.2587775483275j),(2637.9147514507436+1800.403997769302j)
553008.4266022886,(287.6100090088173+203.06108336951888j),(391.66835335163546+276.25951336401147j),(511.9130371571031+360.6484647926921j),(648.4525614731431+456.1908433792018j),(801.4261745453325+562.8308331653598j),(971.0078291407345+680.5035627305718j),(1157.4101473140665+809.1286082373636j),(1360.888448472822+948.6077447735818j),(1581.744839383798+1098.8224026757525j),(1820.33237242447+1259.6307674767345j),(2077.0592760312293+1430.8644543556834j),(2352.393258063278+1612.3246791856382j),(2646.865876940587+1803.7778387253763j)
557227.8049397103,(288.52355844783744+203.47815392037603j),(392.9143658479919+276.8255929794848j),(513.544949912611+361.38538386452336j),(650.5252126266913+457.11980200632274j),(803.9962006760078+563.9721509443947j),(974.1341144694856+681.8764827574735j),(1161.1543247444174+810.7510284495453j),(1365.3154532613062+950.4959050931835j),(1586.9235164246873+1100.9905206237183j),(1826.3361378919908+1262.0906134300412j),(2083.9668339259206+1433.6248558498914j),(2360.289371741992+1615.390941682833j),(2655.842196413698+1807.1510674778485j)
561479.3766,(289.43887858528336+203.8957930311082j),(394.1628205381195+277.3924258796145j),(515.1801082338534+362.1232534017319j),(652.6020620918118+458.04991106791476j),(806.5715496728762+565.1148087589313j),(977.267047153971+683.2509054383676j),(1164.906708265625+812.3750659509886j),(1369.7524983991311+952.3857230588771j),(1592.1143925294468+1103.1602296527947j),(1832.3546425294498+1264.5518368426858j),(2090.8921185118047+1436.3862248079618j),(2368.2067228808523+1618.45750489056j),(2664.8438721795933+1810.5236002870836j)
565763.3870763433,(290.3559748884653+204.31400102776428j),(395.41372525492966+277.96001223859514j),(516.8185230301854+362.86207317847123j),(654.6831247751383+458.98116954945874j),(809.1522416766998+566.2588042090722j),(980.4066540687709+684.6268261698397j),(1168.6673334491115+814.0007127780207j),(1374.1996306612843+954.2771857608452j),(1597.317528568739+1105.33150987312j),(1838.387965340301+1267.0144079745178j),(2097.835231398877+1439.1485180649381j),(2376.145440584284+1621.5243077789182j),(2673.871067809554+1813.89535208488j)
570080.0840102459,(291.27485286394915+204.73277822030687j),(396.6670878867716+278.52835220607506j),(518.4602052973853+363.6018429285478j),(656.7684157078337+459.91357637427075j),(811.7382969499924+567.4041348209709j),(983.5529622847409+686.0042402280541j),(1172.4362361835108+815.6279607722589j),(1378.6568971602792+956.1702800426813j),(1602.5329861305095+1107.5043409404245j),(1844.4361858256327+1269.4782966199855j),(2104.7962748296245+1441.9116918055367j),(2384.1056554734205+1624.5912881384722j),(2682.9239484561867+1817.2662363324805j)
574429.7167488412,(292.19551805705845+205.15212490259924j),(397.9229163862552+279.0974459038029j),(520.1051661113801+364.34256234732203j),(658.8579500511909+460.8471304013149j),(814.3297359533351+568.5507980187912j),(986.7059991399161+687.3831427415712j),(1176.2134526635034+817.2568015826021j),(1383.1243455647605+958.0649924167031j),(1607.7608273505969+1109.678702115958j),(1850.4993845261756+1271.9434718969364j),(2111.775352300485+1444.6757013179156j),(2392.087499675311+1627.6583825688747j),(2692.002681646456+1820.6361646847038j)
578812.5365877954,(293.11797605399215+205.57204135152887j),(399.1812187593897+279.66729342910253j),(521.7534166358619+365.08423108846983j),(660.951743067645+461.78183043481306j),(816.9265793101038+569.6987911364146j),(989.8657921968469+688.7635287054642j),(1179.9990194186175+818.8872266528713j),(1387.6020238165602+959.9613091669095j),(1613.0011148480535+1111.854572286353j),(1856.5776426749171+1274.4099023719677j),(2118.77256813182+1447.4405011495223j),(2400.091106126142+1630.7255267420064j),(2701.1074354608763+1824.0050477004024j)
583228.7967,(294.0422324818653+205.99252782675245j),(400.44200307456066+280.23789485156976j),(523.4049681262834+365.82684876220696j),(663.0498101690157+462.7176752060498j),(819.5288478150586+570.8481114132815j),(993.0323692748569+690.1453929681642j),(1183.7929733184674+820.5192272175966j),(1392.089980493711+961.859216210274j),(1618.253912016893+1114.0319298494546j),(1862.6710424217538+1276.877555967741j),(2125.788028202205+1450.2060448130462j),(2408.1166100940036+1633.7926547859238j),(2710.2383811312247+1827.3727937808133j)
587678.7523508309,(294.96829300537576+206.41358457172743j),(401.7052774588509+280.80925021403004j),(525.0598319169849+366.57041493941404j),(665.1521668694577+463.65466339015035j),(822.1365624461876+571.9987559891647j),(996.2057583878204+691.5287302531776j),(1187.5953515678468+822.1527943018084j),(1396.5882644922012+963.7586992130202j),(1623.5192827647793+1116.2107528082086j),(1868.7796665746264+1279.3464000565227j),(2132.821838750257+1452.9722852437212j),(2416.1641470779387+1636.8597001041123j),(2719.3956903516737+1830.7393102320839j)
