f,N=4,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16
11921965.68,(904.8898565475399+370.79139491791955j),(1254.4693441884301+476.303898100703j),(1675.9088705000613+570.5092060516595j),(2176.3592542692045+632.5661681851487j),(2759.3195037936566+632.1764560886211j),(3418.5101714990838+528.6446670362593j),(4128.427365251835+273.3674791837842j),(4833.94829397553-179.41741638049666j),(5446.924547673694-850.7250013793109j),(5862.248257420277-1709.9746086197717j),(5997.513262505947-2664.1267457169256j),(5835.005346705608-3583.493906367321j),(5430.684713418581-4354.023608351291j)
12012928.64,(907.408806242595+370.79743269616523j),(1258.1218797630088+475.91212696705793j),(1681.0057582268573+569.244849421201j),(2183.18163200435+629.6286775983689j),(2767.9480463086766+626.3137086941642j),(3428.4881144092305+518.0911557627214j),(4138.236490426598+256.0214625854951j),(4840.47352425799-205.30699687032643j),(5445.454330736112-885.2439350751142j),(5847.731010092671-1750.169019351424j),(5966.977611444606-2703.946553787092j),(5789.474118394937-3615.8823347905004j),(5374.795482758815-4373.844108720077j)
12104585.64,(909.934918234737+370.7962733633492j),(1261.7856956795877+475.5048444398992j),(1686.1182841602217+567.949190014393j),(2190.020820355058+626.6319367161557j),(2776.582662923693+620.3466294640814j),(3438.43216489391+507.37044374762934j),(4147.916850615021+238.44202562324142j),(4846.7000050770275-231.4556086699911j),(5443.460907931192-919.9346087656829j),(5832.505951360221-1790.282468775807j),(5935.7215621368705-2743.31351188581j),(5743.4381787607235-3647.478013206343j),(5318.763499259207-4392.705925317243j)
12196941.96,(912.4682062055191+370.78782935154527j),(1265.460802587343+475.0818501889531j),(1691.2464003410996+566.6218100815604j),(2196.876538207028+623.5751617702088j),(2785.222414783524+614.2739533138995j),(3448.3399210854986+496.4809840114074j),(4157.46355476635+220.62845523197427j),(4852.620156352207-257.86050372503325j),(5440.936670341005-954.7874890860562j),(5816.571667577816-1830.2981871465165j),(5903.7555428534-2782.209448226423j),(5696.918652551836-3678.270555209915j),(5262.6127930181965-4410.611451491577j)
12290002.95,(915.0086835829463+370.7720121101686j),(1269.147210093583+474.6429414645661j),(1696.390054978156+565.2622868742903j),(2203.7484926307684+620.4575610112817j),(2793.8663327805843+608.0944090433766j),(3458.20891960885+485.42124645347224j),(4166.871626099522+202.580128538875j),(4858.226366371709-284.5187110640873j),(5437.874201312414-989.7927268201232j),(5799.927263100986-1870.1992520274948j),(5871.090599273095-2820.61650530359j),(5649.936938158593-3708.250307387242j),(5206.3671306790275-4427.563825452181j)
12383773.99,(917.5563635325071+370.7487320956053j),(1272.8449267324772+474.1879130692816j),(1701.5491923383645+563.8701926031316j),(2210.6363785699314+617.2783347311929j),(2802.5134168949+601.8067197338588j),(3468.036634779453+474.1897194544323j),(4176.136002864822+184.29651671691445j),(4863.51099815799-311.4270321743661j),(5434.266290145975-1024.9401597578712j),(5782.572370157998-1909.9686076282278j),(5837.738382544391-2858.5171658496192j),(5602.514676119217-3737.4083572357026j),(5150.049988567886-4443.566912275872j)
12478260.48,(920.1112589492062+370.71789875939226j),(1276.553959930548+473.7165573319792j),(1706.7237526314473+562.4450944004391j),(2217.5398785227017+614.0366752915891j),(2811.162635517976+595.4096031905847j),(3477.8204778115323+462.7849115811675j),(4185.25153924006+165.7771889162907j),(4868.46639613164-338.5820365081106j),(5430.105945899471-1060.2193161064474j),(5764.507158084423-1949.5890845166582j),(5803.711135970329-2895.894278295489j),(5554.673717384556-3765.736539495236j),(5093.684526938081-4458.625284877591j)
12573467.9,(922.6733824484663+370.67942053739944j),(1280.2743159704896+473.2286640829701j),(1711.9136718938084+560.9865542810093j),(2224.458662220301+610.7317671530279j),(2819.8129247873353+588.9017723705174j),(3487.557796064748+451.20535330374497j),(4194.213006365996+147.0218163147601j),(4873.0848930763195-365.9800571305922j),(5425.38641126499-1095.6194185070585j),(5745.732341636647-1989.0434200288685j),(5769.021680546752-2932.7310815031724j),(5506.4360914659255-3793.227440876667j),(5037.293565570895-4472.744203992969j)
12669401.73,(925.2427463573583+370.63320483820746j),(1284.005999957717+472.7240206247055j),(1717.1188818672638+559.4941291070677j),(2231.392386294743+607.3627869174585j),(2828.463187898326+582.2819358722395j),(3497.2458723099317+439.4495988019932j),(4203.015093540513+128.0301761157661j),(4877.358817391032-393.61718661578584j),(5420.101176434208-1131.1293888116845j),(5726.249188343589-2028.3142793135505j),(5733.683399076976-2969.0112289356853j),(5457.823974532799-3819.8744031988927j),(4980.899560469734-4485.929597298387j)
12766067.52,(927.819362705626+370.57915803141293j),(1287.749015781779+472.2024117074055j),(1722.339309876762+557.9673705512769j),(2238.340693944114+603.9289033706981j),(2837.112294424769+575.5487984185104j),(3506.881924023517+427.51622783984624j),(4211.652409559347+108.80215569867082j),(4881.280500658917-421.4892730035412j),(5414.243992997273-1166.7378534291704j),(5706.05952505418-2067.3842767158185j),(5697.710219249536-3004.718811928383j),(5408.859657644464-3845.6715249144354j),(4924.524582118286-4498.188037694297j)
12863470.87,(930.4032432159303+370.5171854364481j),(1291.5033660799952+471.66361950096586j),(1727.5748787043785+556.4058250622099j),(2245.303214591384+600.4292775313936j),(2845.7590796254312+568.7010613859443j),(3516.4631027275864+415.40384765109246j),(4220.119484224539+89.33775673232533j),(4884.84228547973-449.5919161633119j),(5407.808887734998-1202.4331495043305j),(5685.165743323905-2106.2359978591994j),(5661.11659541797-3039.8383822182986j),(5359.565515067146-3870.613661092235j),(4868.190294708362-4509.5267209105095j)
12961617.38,(932.9943992942669+370.44719131086094j),(1295.2690521987506+471.1074235683735j),(1732.8255064600057+554.8090338312372j),(2252.2795635308426+596.8630627172115j),(2854.4023437488454+561.7374233551359j),(3525.986493349572+403.11109494864036j),(4228.410770014725+69.6370994040185j),(4888.036533627682-477.9204641764606j),(5400.790176422907-1238.2033315852464j),(5663.570803945717-2144.8520219460815j),(5623.917489440162-3074.354973446504j),(5309.963973027533-3894.6964217919763j),(4811.917936922685-4519.953442445018j)
13060512.74,(935.5928420205007+370.36907883807385j),(1299.0460741538657+470.5336008391136j),(1738.0911064515974+553.176532756992j),(2259.2693415796884+593.2294045985614j),(2863.0408513328302+554.6565806911533j),(3535.4491136320885+390.63663794960553j),(4236.520643932034+49.70042661367262j),(4890.855634461597-506.4700101677453j),(5393.182477434226-1274.036179181498j),(5641.278240371184-2183.214944506636j),(5586.128350280078-3108.254121814807j),(5260.077478419493-3917.916169047917j),(4755.728304093334-4529.476573951664j)
13160162.66,(938.1985821381106+370.2827501156612j),(1302.8344305910498+469.9419255811949j),(1743.3715870497535+551.5078524146065j),(2266.2721347105207+589.5274412811058j),(2871.6733305130324+547.4572281226563j),(3544.8479135788584+377.97917848465613j),(4244.443409525181+29.52810824003013j),(4893.292013636794-535.2353892816334j),(5384.980725241938-1309.9192049125481j),(5618.292160990126-2221.3074005279777j),(5547.765092750343-3141.5218856144793j),(5209.928468370355-3940.270012222154j),(4699.641731416547-4538.105039172024j)
13260572.89,(940.8116300433321+370.18810614395466j),(1306.634118743002+469.33216937608603j),(1748.6668515474878+549.8025180287218j),(2273.2875136852817+585.7563033830241j),(2880.2984723021846+540.1380594149589j),(3554.1797749469306+365.13745416142876j),(4252.173299096279+9.120645428289302j),(4895.338142089192-564.2111759664535j),(5376.180183733748-1345.8396633563652j),(5594.617250505193-2259.1120876190953j),(5508.844075331957-3174.144863667966j),(5159.5393400473895-3961.755802001463j),(4643.678078947789-4545.848289447862j)
13361749.24,(943.4319957754731+370.08504681293465j),(1310.4451343889407+468.7041010893394j),(1753.9767980234683+548.0600494385296j),(2280.315033680864+581.915114123246j),(2888.914929899938+532.6977679925501j),(3563.441510785845+352.11024059481315j),(4259.704476097907-11.521325136234028j),(4896.986545275256-593.3916816126498j),(5366.776459214258-1381.7845607618383j),(5570.258769897693-2296.61178968095j),(5469.382076937938-3206.11021274102j),(5108.932421018651-3982.3721229942557j),(4587.856717613306-4552.71627894065j)
13463697.56,(946.059689005597+369.9734708905562j),(1314.2674718102735+468.057486844698j),(1759.3013191968+546.2799610714236j),(2287.3542339084165+578.0029894179419j),(2897.5213179726316+525.1350476642582j),(3572.629865028958+338.896353694397j),(4267.031037723851-32.39702688988318j),(4898.229812684053-622.7709524543891j),(5356.765513269629-1417.7406652061175j),(5545.222555592641-2333.7894003443407j),(5429.396273169109-3237.405663595163j),(5058.129940430961-4002.1182849274805j),(4532.196516590033-4558.719439604854j)
13566423.72,(948.694719025105+369.8532760107977j),(1318.1011237460796+467.3920899971741j),(1764.640302277434+544.4617619200632j),(2294.4046372248213+574.0190379885802j),(2906.1162119562277+517.4485933192077j),(3581.7415121384165+325.4946520155675j),(4274.147017699782-53.5055391222505j),(4899.060607587209-652.3427678585974j),(5346.143675196145-1453.6945176872605j),(5519.515017151036-2370.627946808887j),(5388.9042115374705-3268.019535989124j),(5007.154000770853-4020.994312581817j),(4476.715832199182-4563.868655995795j)
13669933.67,(951.337094735092+369.724358660498j),(1321.946081347495+466.7076711060795j),(1769.9936288190636+542.6049555125719j),(2301.465749739752+569.9623614750918j),(2914.698147341058+509.63710170341767j),(3590.7730568059524+311.9040391853913j),(4281.0463892785665-74.8457926502257j),(4899.471677023961-682.1006389795656j),(5334.907654120819-1489.6324438174593j),(5493.1431340535355-2407.1106134223082j),(5347.92378631266-3297.9407522568044j),(4956.026550452038-4039.0009344699756j),(4421.432497985701-4568.17523999211j)
13774233.38,(953.9868246344006+369.5866141671538j),(1325.8023341324367+466.003987906407j),(1775.361174562728+540.7090398929724j),(2308.537060414392+565.8320545626739j),(2923.2656189674312+501.69927220384267j),(3599.7210337198817+298.1234663635827j),(4287.723068444317-96.41656554146914j),(4899.45586202106-712.0378077548743j),(5323.054550771509-1525.5405661265058j),(5466.114451121608-2443.220765387552j),(5306.4732125618375-3327.15884971332j),(4904.769357178024-4056.139570342475j),(4366.363816019435-4571.650905493069j)
13879328.89,(956.6439168071996+369.4399366869243j),(1329.669869935993+465.2807952841218j),(1780.7428092821706+538.773507595876j),(2315.6180406554895+561.6272051147777j),(2931.8170803251287+493.63380766081093j),(3608.581907390845+284.1519347988059j),(4294.170917330903-118.21647884000961j),(4899.006108025973-742.1472462978234j),(5310.581868718378-1561.4048171907552j),(5438.437072978789-2478.9419721405025j),(5264.570999880885-3355.663991634543j),(4853.403982302478-4072.4123175478107j),(4311.526549601981-4574.307743163812j)
13985226.27,(959.3083789117455+369.2842191908662j),(1333.5486748632243+464.5378452472022j),(1786.138396620694+536.7978456305073j),(2322.708143904384+557.3468943145386j),(2940.350942847949+485.4394152373062j),(3617.352072051325+269.98849841903836j),(4300.383747856881-140.24399235208824j),(4898.115475501385-772.4216568194161j),(5297.487525206125-1597.2109532988661j),(5410.119657101375-2514.2580307539247j),(5222.2359254899575-3383.4469769964844j),(4801.951756003527-4087.8219363598073j),(4256.936917078021-4576.158195286807j)
14091931.62,(961.9802181671934+369.1193534529347j),(1337.4387332382585+463.77488689984057j),(1791.547793929281+534.7815354595953j),(2329.806805213858+552.9901968275515j),(2948.8655752203167+477.1148073010974j),(3626.0278516263497+255.63226648640446j),(4306.355325582952-162.49740044983088j),(4896.777150754842-802.8534717971654j),(5283.769861427466-1632.9445688201388j),(5381.171405966325-2549.1529888467594j),(5179.4870072018475-3410.4992487453433j),(4750.433753600915-4102.371834283218j),(4202.610587037681-4577.215030793315j)
14199451.12,(964.6594413409491+368.94523003694843j),(1341.340027553062+462.99166641563255j),(1796.9708520974866+532.7240529857961j),(2336.9134408261416+548.5561809624598j),(2957.359302681813+468.65870236386525j),(3634.6054997773927+241.08240633498963j),(4312.0793737949225-184.9748279239152j),(4894.984456891173-833.4348547307486j),(5269.427652290457-1668.5911111085136j),(5351.602057853863-2583.611167336866j),(5136.3434759844895-3436.812900762733j),(4698.870772784838-4116.066049458744j),(4148.562674439139-4577.491320508241j)
14307790.99,(967.3460547357747+368.7617382834154j),(1345.2525384156174+462.1879270101782j),(1802.4074153840152+530.6248685353868j),(2344.027447741271+544.043908848924j),(2965.830406344434+460.06982603843664j),(3643.081200031238+226.33814613700002j),(4317.549577813181-207.67422592147886j),(4892.730864900274-864.1577013763183j),(5254.460115507949-1704.135896118008j),(5321.42187660383-2617.617182719637j),(5092.824748414705-3462.3806834173834j),(4647.283311893606-4128.909233212709j),(4094.807738038611-4577.000412685875j)
14416957.47,(970.0400641762471+368.56876629662577j),(1349.1762444960473+461.36340891473776j),(1807.8573212410029+528.4834468481273j),(2351.1482032785834+539.4524366301262j),(2974.277122515314+451.34691203917794j),(3651.4510659925404+211.39877772652747j),(4322.75958953537-230.59336793114173j),(4890.010004920157-895.013641314627j),(5238.8669200884215-1739.564124522561j),(5290.641640343301-2651.1559688230495j),(5048.950398960711-3487.196007764132j),(4595.691549338684-4140.906631813214j),(4041.3597789351247-4575.7559088844955j)
14526956.87,(972.7414749947649+368.3662009318267j),(1353.111122471349+460.5178493502854j),(1813.3204001341946+526.2992470704064j),(2358.275064634678+534.7808146621677j),(2982.697642023216+442.48870323608116j),(3659.71114163912+196.2636595288686j),(4327.703032209947-253.729845871186j),(4886.815677543065-925.9940401864001j),(5222.648194207027-1774.860898302346j),(5259.272628945432-2684.212798179615j),(5004.7401323270715-3511.2529483328776j),(4544.115324261205-4152.064067505293j),(3988.232240086381-4573.771640213758j)
14637795.56,(975.450292018186+368.1539277812465j),(1357.0571469698566+459.65098250029604j),(1818.7964753644615+524.0717227427692j),(2365.407368434418+530.0280877293256j),(2991.0901095642794+433.4939527195007j),(3667.857401719851+180.93221946300162j),(4332.373505443563-277.0810662848878j),(4883.141865215105-957.0900023867844j),(5205.804532221125-1810.0112380316095j),(5227.326610571536-2716.773302697916j),(4960.213755745372-3534.546244592513j),(4492.574117973489-4162.387918942042j),(3935.438006846523-4571.061644005649j)
14749479.93,(978.1665195529927+367.93183116130336j),(1361.0142905133105+458.7625394852647j),(1824.285362879007+521.8003218004376j),(2372.5444302764463+525.1932952715358j),(2999.4526230513056+424.3614249288245j),(3675.8857522415296+165.4039579611405j),(4336.764590448174-300.64424660522604j),(4878.982743736461-988.292374171943j),(5188.337001107171-1845.0001004135086j),(5194.815827236145-2748.82349365584j),(4915.391151508009-3557.071301021602j),(4441.0870369907725-4171.8851010000535j),(3882.9894085426313-4567.640140959762j)
14862016.43,(980.8901613704247+367.699794099349j),(1364.9825234579528+457.85224833679547j),(1829.786871083224+519.4844865693731j),(2379.6855442725373+520.2754716276315j),(3007.783232977554+415.0898968172556j),(3683.792031060073+149.67845101578095j),(4340.869855520847-324.4164115801194j),(4874.332693717215-1019.5917474883502j),(5170.247145981473-1879.812396433601j),(5161.752979201663-2780.3497811183242j),(4870.292249699805-3578.8241858536758j),(4389.672796933491-4180.563044127716j),(3830.898220849317-4563.521512771889j)
