Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
109549.9945,260.6081189486579+256.6750491412309j,340.5216026962668+335.3012961891086j,430.9029388924338+424.15333853357333j,531.088413512336+522.5391985612307j,641.31419062438+630.7000365134129j,761.4086052815985+748.569673768545j,891.7415092105734+876.0915790455394j,1030.2991112542695+1011.5966833341043j,1180.4611022425734+1158.1210823916201j,1341.8910387557926+1315.6813521322513j,1510.9177243966+1480.4501778365463j,1691.160363302971+1656.6094012963295j,1881.1151231232038+1840.246007616575j,2078.002537429145+2031.0566183159845j,2285.3387124340475+2232.8501067749567j,2503.1359325132926+2441.8485295170103j,2732.379230907431+2663.442439001222j,2967.767524567474+2890.752487592101j,3217.9951578731675+3128.4836445090955j,3477.752704995661+3378.865798845637j,3743.2007031785683+3632.23843361118j,4018.6415546357985+3893.100575805501j,4307.106933182034+4168.499824162751j,4604.309935946459+4453.122455737465j,4924.4623258313695+4752.943146463331j,5233.167332033441+5041.897860069576j,5558.043899909022+5343.154521868737j,5896.350375771853+5663.18121332292j,6243.234266225435+5989.1006835379685j,6603.615339180822+6322.38213275612j,6980.665738086362+6658.880652827693j,7373.866900540272+7017.78672554958j,7739.544051909079+7366.60515755239j,8117.922442303528+7702.5713660756755j,8561.998916540451+8115.654144737804j,8971.885042651387+8484.476189197627j,9402.402166837932+8872.575791412084j,9860.51454998367+9295.20383445826j,10300.978862765493+9693.087502213682j
110385.8459,261.8343761882088+257.32301672000074j,342.1243653693715+336.14740073316534j,432.93211397931634+425.22304811220465j,533.5911098807819+523.8560788945942j,644.3385530231521+632.2882950866832j,765.0011351571994+750.4537725104215j,895.953869110577+878.2941077404486j,1035.1709661849777+1014.1373090757603j,1186.047591852206+1161.025578723098j,1348.2473257309634+1318.977521135062j,1518.0825365012324+1484.155170257806j,1699.1845198159708+1660.7535040608113j,1890.0576003372921+1844.8389240585957j,2087.894408032676+2036.1180311484625j,2296.226837632994+2238.4110419852987j,2515.089913554326+2447.9135090708696j,2745.4463075208387+2670.049305480813j,2981.9783206571187+2897.9141031998606j,3233.4516342932957+3136.20810083998j,3494.4752197749276+3387.1992236506353j,3761.2390276855745+3641.177251329392j,4038.058744155649+3902.6530270947433j,4327.953187968841+4178.710293510525j,4626.622203948595+4464.0170034301345j,4948.404265208126+4764.526970869254j,5258.681209317304+5054.144934412601j,5585.236154662285+5356.079521298758j,5925.245099585589+5676.856920207752j,6273.8953889143795+6003.5306309945645j,6636.148948393553+6337.557156910772j,7015.2437636439445+6674.746165168313j,7410.512974846017+7034.428654938684j,7778.004289214896+7384.078545580431j,8158.4517196885145+7720.723367380711j,8604.8210092431+8134.739806451811j,9016.897877044548+8504.330015912756j,9449.768886641888+8893.245982860353j,9910.215981730864+9316.80555248224j,10353.043787824961+9715.526256234116j
111228.0747,263.0635381452204+257.9717062326237j,343.73093261785436+336.99444208843806j,434.96612250465046+426.2939310584328j,536.0997963198515+525.1743855152207j,647.3701910871378+633.8782506202426j,768.6023375294144+752.3398653201727j,900.1764784538782+880.498917387206j,1040.054757454151+1016.680514692149j,1191.6478441004924+1163.9329595386018j,1354.6193678157056+1322.276898402773j,1525.2652371121228+1487.8636877802849j,1707.2287869126872+1664.9015078630018j,1899.0227687288552+1849.4359671228979j,2097.8115986162716+2041.1838412581435j,2307.1429848776625+2243.976724694232j,2527.075120352988+2453.983344986474j,2758.5478160749253+2676.6612746376477j,2996.226856310388+2905.08105655887j,3248.9499300028483+3143.9377781067737j,3511.2432771557806+3395.5380808009313j,3779.3271160404247+3650.121467264019j,4057.5303350002796+3912.2106503886926j,4348.858415731725+4188.925897378228j,4648.998031436131+4474.916728830127j,4972.415667859149+4776.1153595157275j,5284.270240498433+5066.39595987043j,5612.510010670699+5369.007520634241j,5954.227286297635+5690.535249746076j,6304.650384990731+6017.96256622685j,6668.783781903795+6352.732971127693j,7049.932303330937+6690.609957296942j,7447.278044697825+7051.067067536484j,7816.589387073544+7401.548313704403j,8199.115515436813+7738.86894540347j,8647.786406883943+8153.817727684824j,9062.063478282364+8524.173618428591j,9497.299395342852+8913.90307429613j,9960.089660403322+9338.392704259724j,10405.291358473667+9737.947770615981j
112076.7296,264.2956028545906+258.621119433778j,345.34130199359134+337.8424224555987j,437.004961628027+427.36598997572554j,538.6144697846396+526.4941213254135j,650.4091017425328+635.469906223756j,772.2122092047815+754.2279555687298j,904.4093348003196+882.7060110726464j,1044.9504834526772+1019.2263028696266j,1197.2618582845216+1166.8432269423795j,1361.0071656517948+1325.5794852414188j,1532.465829405368+1491.5757304536442j,1715.293168649898+1669.0534119971628j,1908.0106374727645+1854.0371327450493j,2107.754122649384+2046.2540416083264j,2318.0871710657807+2249.547145589101j,2539.0915791778557+2460.0580215822556j,2771.683789783395+2683.2783259802313j,3010.513172693696+2912.2533219762636j,3264.490100787095+3151.672639142763j,3528.0569418304112+3403.88232657553j,3797.4650500716452+3659.071026579765j,4077.0564255229124+3921.7733764156333j,4369.822733825898+4199.1465543168615j,4671.437555946128+4485.821539188956j,4996.496688720178+4787.708197083937j,5309.934617703713+5078.650798134597j,5639.865702068312+5381.938351952991j,5983.2971881792655+5704.216014027784j,6335.4995261369795+6032.396276425512j,6701.520158436049+6367.909326770201j,7084.731755257046+6706.471720923182j,7484.162574380614+7067.701607093571j,7855.299799984193+7419.014090741918j,8239.914339935003+7757.00766446477j,8690.895681111027+8172.887429778178j,9107.382527834896+8544.006454984348j,9544.994433339805+8934.546452011804j,10010.136356586087+9359.964635484946j,10457.722378413304+9760.351326300419j
112931.8597,265.5305683800008+259.2712580881174j,346.95547109412905+338.69134404710496j,439.04862858058806+428.43922747965803j,541.1351272969251+527.8152892385237j,653.4552819308791+637.0632650163075j,775.8307470699528+756.118046632381j,908.652435718519+884.9153918795328j,1049.8581427106428+1021.7746762742779j,1202.8896338509007+1169.7563830034587j,1367.4107203617607+1328.8852828939562j,1539.6843162218195+1495.2912982579635j,1723.3776696885213+1673.2092156433218j,1917.0212162849373+1858.6424166893955j,2117.7219946866253+2051.3286249233884j,2329.0594149354783+2255.1222950483193j,2551.139316756685+2466.1375228038632j,2784.8542632307945+2689.9004385352027j,3024.837310137602+2919.430873255923j,3280.072205065793+3159.4126459780673j,3544.916282698726+3412.2319162786707j,3815.6529112301914+3668.025873448506j,4096.637116516856+3931.341134586237j,4390.846254356328+4209.372181655295j,4693.940905753614+4496.731340478349j,5020.647491383192+4799.3053659287j,5335.674527580473+5090.909308766936j,5667.303440716822+5394.871845501461j,6012.4550579437255+5717.899021933932j,6366.44310514521+6046.831544209166j,6734.358406693083+6383.085970553155j,7119.642509968726+6722.331142969018j,7521.166985413847+7084.331913772574j,7894.135992886802+7436.475498779836j,8280.848746033893+7775.139079171144j,8734.149402887457+8191.948426214594j,9152.855640636757+8563.827978826635j,9592.85467475787+8955.175496412869j,10060.356788033381+9381.520684553638j,10510.337694846448+9782.736189375446j
113793.5143,266.76843282095473+259.9221239701601j,348.5734375589537+339.5412090870694j,441.0971206391025+429.51364619827734j,543.6617659656092+529.1378921782167j,656.508728790501+638.6583301218959j,779.4579481824521+758.0101418895356j,912.9057790653986+887.1270628786991j,1054.7777340757636+1024.3256375462252j,1208.5311707640235+1172.6724297437008j,1373.8300331487862+1332.194292547274j,1546.9207011150306+1499.010391073778j,1731.482295378689+1677.3689178618774j,1926.0545155424318+1863.2518145398888j,2127.715229290673+2056.4075837116043j,2340.0597352298423+2260.702163188118j,2563.218361212769+2472.2218321892306j,2798.0592716156716+2696.5275908557223j,3039.1993121316223+2926.613683566004j,3295.6963014052894+3167.157759913188j,3561.821367874131+3420.586804398742j,3833.890784663327+3676.985950878077j,4116.27251174687+3940.91385294003j,4411.9291016670695+4219.60269478221j,4716.508220240103+4507.646036573627j,5044.868241012089+4810.906746307508j,5361.490166277765+5103.171348519816j,5694.823469727128+5407.807827200894j,6041.701156043819+5731.584078738949j,6397.481403667571+6061.268149091567j,6767.298872902749+6398.262643973222j,7154.66496104233+6738.187905012726j,7558.291753287178+7100.957618640865j,7933.098433404574+7453.932153501691j,8321.919272260282+7793.262737539057j,8777.548192720053+8211.00021926016j,9198.48351507572+8583.637628707882j,9640.880903216079+8975.789570289042j,10110.751820016023+9403.060168663693j,10563.138165710216+9805.10161283983j
114661.7432,268.0091943073353+260.5737188641302j,350.1951990785806+340.3920198108224j,443.1504351418098+430.58924877118704j,546.1943829753725+530.4619330782086j,659.5694394942258+640.2551046722443j,783.0938096621526+759.9042447231936j,917.1693627509976+889.3410271346713j,1059.709256476235+1026.8791893045209j,1214.1864690520542+1175.591369147563j,1380.265105602216+1335.5065153226183j,1554.1749882680556+1502.7330086798502j,1739.6070514684698+1681.5325175943601j,1935.110545832074+1867.865321710607j,2137.733842041637+2061.490910233015j,2351.0881508199154+2266.2867398589724j,2575.3287413920984+2478.310932879189j,2811.2988517608555+2703.1597609825553j,3053.599224266691+2933.8017254417996j,3311.3624498848744+3174.907941456221j,3578.7722657250615+3428.946944573074j,3852.178756351469+3685.9512008039014j,4135.962721322205+3950.4914579545098j,4433.071398191322+4229.83800766752j,4739.139632421891+4518.56552996195j,5069.159106745516+4822.512216245513j,5387.381730984007+5115.436771662462j,5722.426017467193+5420.746120750524j,6071.035739552528+5745.270986626853j,6428.614727365238+6075.705865632716j,6800.341877565518+6413.439085624735j,7189.799524791943+6754.041681998826j,7595.537338457662+7117.578347439014j,7972.187614921122+7471.383662639155j,8363.126452336126+7811.3781805230155j,8821.09262120125+8230.042306158834j,9244.266777646166+8603.43483887335j,9689.073861701243+8996.388028437095j,10161.322181493164+9424.582403156306j,10616.124662683496+9827.446836164767j
115536.5965,269.2528510031158+261.22604456374887j,351.8207533794658+341.2437784650316j,445.208569489985+431.6660378496233j,548.7329755893544+531.7874148818887j,662.6374113519119+641.8535918038231j,786.7383288580545+761.8003585152642j,921.4431849412881+891.5572876984668j,1064.6527091910077+1029.4353341378442j,1219.8555289088517+1178.5132031595854j,1386.7159396298523+1338.8219522753698j,1561.4471817905705+1506.4591507718671j,1747.751943617939+1685.7000136796469j,1944.1893181240869+1872.4829334398742j,2147.7778487736136+2066.578596515948j,2362.1446826054535+2271.8760145714014j,2587.4704865024196+2484.4048076287254j,2824.573039499707+2709.7969265321044j,3068.0370898341066+2940.9949709506022j,3327.070713550109+3182.663150247694j,3595.769049471366+3437.3122893777427j,3870.516912779827+3694.9215640921566j,4155.70784835564+3960.073875119351j,4454.2732700610395+4240.078032606389j,4761.835290284851+4529.489720743913j,5093.5202653031+4834.121651296144j,5413.3494274818095+5127.705429550855j,5750.1113277610475+5433.686546090567j,6100.4590769260985+5758.959543873264j,6459.843371297553+6090.144465167605j,6833.48777476155+6428.615027876765j,7225.046613658434+6769.892143667173j,7632.904177065831+7134.193721371148j,8011.404027057349+7488.829627599325j,8404.470889125529+7829.484936785966j,8864.783328057845+8249.074171193213j,9290.206128166988+8623.219029156586j,9737.434298083257+9016.970214644218j,10212.068685787604+9446.086686066497j,10669.298039735408+9849.771087553954j
116418.1249,270.49940110627847+261.8791028722227j,353.4500982443416+342.0964873071248j,447.27152115544936+432.7440160955019j,551.2775411576628+533.1143405416522j,665.7126417790157+643.4537946582365j,790.3915031085761+763.6984866532639j,925.7272439917238+893.77584760845j,1069.6080914978656+1031.99407461423j,1225.5383509335534+1181.4379336738007j,1393.1825375425453+1342.1406043888196j,1568.737286422193+1510.1888169375718j,1755.9169787711376+1689.8714048040026j,1953.2908448280127+1877.1046447423391j,2157.8472668054583+2071.6706343086366j,2373.2293508108887+2277.469976586793j,2599.6436275585847+2490.5034387373157j,2837.881874359218+2716.439064506562j,3082.5129567237673+2948.1933914143856j,3342.8211546274447+3190.4233452001517j,3612.8117937889015+3445.6827904372476j,3888.905343986002+3703.896980385998j,4175.508003233079+3969.6610282935944j,4475.534841789664+4250.322680452812j,4784.595332701838+4540.418507720994j,5117.951882485071+4845.734925455465j,5439.393455305014+5139.97717136336j,5777.879634956757+5446.628920684836j,6129.9714358602505+5772.649545427301j,6491.1676341175225+6104.583715065908j,6866.7369122158125+6443.790198989946j,7260.406640186653+6785.738954309918j,7670.392784556703+7150.803350136885j,8050.748164377426+7506.269642881925j,8445.953132529427+7847.582530751564j,8908.620922659793+8268.095292156462j,9336.302239030945+8642.98961173859j,9785.962994003608+9037.535459265586j,10262.992157913566+9467.572302801349j,10722.659191525838+9872.073579286554j
117306.3792,271.74884284856097+262.53289560193593j,355.08323149083554+342.95014860554545j,449.33928765332763+433.8231861823572j,553.828077103543+534.4427130187652j,668.7951282834854+645.0557163820001j,794.0533300184075+765.598632520519j,930.0215383410479+895.9967098926519j,1074.5754031365495+1034.5554132645093j,1231.2349359983064+1184.365562536554j,1399.6649018270223+1345.4624725799574j,1576.0453070937988+1513.9220066704916j,1764.1021631817962+1694.0466895672344j,1962.4151382525165+1881.7304504628485j,2167.9421125807826+2076.767015162899j,2384.342177575346+2283.068614814792j,2611.848195527531+2496.6068081202066j,2851.225395705718+2723.086151429763j,3097.0268727686116+2955.3969575771034j,3358.6138376392637+3198.188484359021j,3629.9005708736167+3454.0583986035126j,3907.3441413997252+3712.8773881777115j,4195.363301724278+3979.252839724321j,4496.856247366928+4260.5718600368655j,4807.419909209182+4551.351787419633j,5142.454144183948+4857.3519095325355j,5465.514026688634+5152.251843057255j,5805.731195067993+5459.5730577113245j,6159.573104718154+5786.34078157886j,6522.587836959713+6119.02337745758j,6900.089631737172+6458.964323151258j,7295.880019738022+6801.581772565551j,7708.003601379107+7167.406842107247j,8090.220526482258+7523.703295991375j,8487.573751004384+7865.670477808266j,8952.606051119157+8287.105135526901j,9382.555818050798+8662.745986447348j,9834.660741644097+9058.08308062671j,10314.093433575683+9489.03852598814j,10776.209020980199+9894.35350984252j
118201.4107,273.0011744998235+263.187424574268j,356.7201509989354+343.8047646387571j,451.4118665779823+434.9035507935082j,556.3845809529168+535.7725352821535j,671.8848684839168+646.6593601252416j,797.7238072278233+767.5007995034368j,934.3260666478438+898.2198775634637j,1079.5546438849815+1037.1193525953947j,1236.9452851993833+1187.2960915458275j,1406.1630354355664+1348.7875576874894j,1583.3712492543573+1517.6587193525684j,1772.307504886397+1698.2258663871316j,1971.5622111733792+1886.3603452504653j,2178.062404994459+2081.867730298227j,2395.4831849124375+2288.671917886125j,2624.0842234523416+2502.714897205415j,2864.6036433088425+2729.7381633251143j,3111.57888576761+2962.605639603755j,3374.4488308517066+3205.9585248053636j,3647.035459525424+3462.4390635127993j,3925.833398339556+3721.862724765867j,4215.273855700796+3988.8492304942297j,4518.237616942781+4270.825478807194j,4830.309169643428+4562.289454559761j,5167.0272282334645+4868.972472569607j,5491.7113463667165+5164.529288449232j,5833.666259655907+5472.51876746741j,6189.264335757062+5800.033041379589j,6554.104272936254+6133.463212315502j,6933.546316982893+6474.137117257875j,7331.467209155081+6817.420248548643j,7745.737136694292+7184.003794429014j,8129.821619115266+7541.130167245594j,8529.333336292611+7883.748283666364j,8996.739315079567+8306.103162442949j,9428.967575523748+8682.487542947936j,9883.52828625157+9078.612389708065j,10365.37333775177+9510.484617122707j,10829.948454785666+9916.610062374799j
119103.2713,274.25639436313526+263.84269161959696j,358.36085468305816+344.6603376959673j,453.48925558042174+435.9851126229204j,558.9470502915423+537.1038103094537j,674.9818601286009+648.2647290405544j,801.4029326193184+769.4049909831494j,938.6408277703523+900.4453536168887j,1084.5458138386778+1039.6858950777441j,1242.6693998441965+1190.2295224505742j,1412.6769415356375+1352.1158604781642j,1590.7151187575246+1521.3989542572588j,1780.533011452163+1702.408933582588j,1980.7320767477581+1890.9943235626642j,2188.208162159144+2086.9727707278225j,2406.6523965974557+2294.279874066864j,2636.351744853827+2508.827686994692j,2878.0166598078686+2736.395075588305j,3126.169046789024+2969.819406916118j,3390.326199535315+3213.733422971388j,3664.216538982939+3470.8247338490864j,3944.373211658648+3730.8529261468652j,4235.239784866304+3998.4501198950193j,4539.679086185767+4281.083442326065j,4853.2632609990205+4573.231402231625j,5191.67131971266+4880.59648099836j,5517.985643146629+5176.8093472900455j,5861.685074189983+5485.4658575222475j,6219.045440060223+5813.726106693064j,6585.717285941625+6147.902972358572j,6967.107316570482+6489.308295847319j,7367.168617805743+6833.254029998572j,7783.593893431364+7200.593797966204j,8169.551985300628+7558.549827265786j,8571.23250468099+7901.815443908109j,9041.021391407692+8325.088819356568j,9475.538237906047+8702.213659503885j,9932.56649776052+9099.122675658957j,10416.832693542929+9531.909825849978j,10883.878406281561+9938.842407650594j
120012.0129,275.51450078005166+264.49869857698104j,360.00534051644354+345.5168700760528j,455.5714523811421+437.06787437418666j,561.5154828141111+538.4365410846707j,678.0861010691488+649.8718262834093j,805.0907041297312+771.3112103415303j,942.965820702992+902.6731410341849j,1089.5489133079525+1042.2550431491093j,1248.4072816283292+1193.1658569423548j,1419.2066236134901+1355.4473816413545j,1598.0769218764535+1525.1427105448636j,1788.7786912597012+1706.5958893191062j,1989.924749647758+1895.6323796045294j,2198.379403826759+2092.0821271493j,2417.8498362835844+2299.892471332872j,2648.6507932181034+2514.945158084205j,2891.464486359828+2743.0568631854494j,3140.797407109252+2977.0382283195086j,3406.2460140863427+3221.5131342288296j,3681.4438860537675+3479.2153574984077j,3962.9636787053964+3739.8479271447745j,4255.261203919534+4008.0554261035004j,4561.180792190882+4291.345654452724j,4876.282345401865+4584.17752082388j,5216.386603551391+4892.22379902291j,5544.337127226706+5189.091857796466j,5889.787910021934+5498.41413058706j,6248.916692800557+5827.419758059525j,6617.4271844016785+6162.3424085568495j,7000.773007026438+6504.477566895277j,7402.984705287981+6849.082755260302j,7821.574348222923+7217.176438962331j,8209.412117930413+7575.961843481595j,8613.271817984889+7919.871450273545j,9085.452943381522+8344.061544567263j,9522.268493325744+8721.923707485628j,9981.776135526936+9119.613225320027j,10468.472423627118+9553.313380637286j,10937.999808814646+9961.049701049584j
120927.688,276.7754921249801+265.1554472941277j,361.65360651735546+346.3743640879284j,457.6584547680934+438.1518387604244j,564.0898763072782+539.7707305983768j,681.1975892352733+651.4806550124272j,808.7871198878152+773.2194609558182j,947.3010446597283+904.9032427772974j,1094.5639427121666+1044.8267992174333j,1254.158932499788+1196.1050966573598j,1425.7520855039006+1358.7821217849655j,1605.4566651253367+1528.8899872683478j,1797.0445528784485+1710.7867316328773j,1999.1402445565905+1900.2745073922415j,2208.5761500421922+2097.1957899976405j,2429.075528756716+2305.5096973099876j,2660.9814041027175+2521.0672905570113j,2904.9471681802315+2749.7235003689866j,3155.4640200897993+2984.2620719007386j,3422.208345375357+3229.297613095977j,3698.7175840478103+3487.6108810568767j,3981.6048970184365+3748.847661432838j,4275.338239339641+4017.6650651983555j,4582.7428770234765+4301.612017105674j,4899.366573102265+4595.127699576238j,5241.173279122797+4903.854287648772j,5570.766020368212+5201.3766548006915j,5917.975024116324+5511.363387064022j,6278.878393589297+5841.113770793218j,6649.234300435891+6176.781266211643j,7034.543766788486+6519.644633422029j,7438.915926873+6864.90605701184j,7859.679035361751+7233.751292379777j,8249.40256460142+7593.365772054785j,8655.45193242338+7937.915778432302j,9130.034616416579+8363.020768736016j,9569.159108117328+8741.617041284575j,10031.158076599833+9140.083303404037j,10520.293333626007+9574.694507770124j,10992.313586215952+9983.231085043637j
121850.3497,278.0393668155346+265.81293962710004j,363.3056507592584+347.232822049732j,459.7502605930574+439.2370085039827j,566.6702286157929+541.1063818489251j,684.3163227570649+653.0912183838768j,812.492178135401+775.1297462000707j,951.6464989820055+907.1356617917877j,1099.590902916178+1047.4011656438256j,1259.924354555581+1199.0472431809578j,1432.3133315352225+1362.120081426514j,1612.8543556757777+1532.6407833504559j,1805.330605602401+1714.9814584027922j,2008.3785760664578+1904.920700759345j,2218.798421641891+2102.313749418123j,2440.329499100158+2311.1315393074788j,2673.343613705201+2527.194064037076j,2918.4647493282764+2756.3949609301217j,3170.1689378509955+2991.4909051956647j,3438.213267237151+3237.0868130871545j,3716.0377171359582+3496.011250100353j,4000.2969694082635+3757.8520612087673j,4295.471009704455+4027.2789522909825j,4604.365481167211+4311.882430628862j,4922.516113511441+4606.081824652735j,5266.031531962039+4915.487806459955j,5597.272553031629+5213.663569815299j,5946.246682293038+5524.3134235017915j,6308.930826645072+5854.807917628867j,6681.138968792411+6191.219286241683j,7068.419974468281+6534.809193594663j,7474.962726615406+6880.723562853831j,7897.908465649074+7250.317928072098j,8289.523884069069+7610.761160879196j,8697.773432530621+7955.947901528118j,9174.767100894951+8381.965909387778j,9616.210838955882+8761.293005406906j,10080.713095051566+9160.532171967856j,10572.296337700413+9596.052410993067j,11046.820761580238+10005.385678463732j
122780.0511,279.3061233034781+266.4711774401927j,364.96147136062496+348.0922462893689j,461.8468677843309+440.32338633591723j,569.2565377053484+542.4434978391894j,687.4422997843654+654.7035195588684j,816.2058772242144+777.0420694456358j,956.002183321351+909.3704009972225j,1104.6297949107804+1049.9781447560295j,1265.7035503652137+1201.9922980302863j,1438.8903662641765+1365.4612610018578j,1620.2700010121969+1536.3950975971784j,1813.6368595619258+1719.1800673383818j,2017.6397604581994+1909.5709532612195j,2229.0462392167356+2107.4359953173944j,2451.611774561272+2316.7579842117702j,2685.737459170793+2533.3254576705212j,2932.017275647335+2763.0712180416367j,3184.912217828184+2998.7246948144j,3454.260850685377+3244.880687044465j,3733.4043710140922+3504.4164091359803j,4019.0399993167607+3766.86105744028j,4315.659643235927+4036.897000447408j,4626.048752783401+4322.15679318862j,4945.731121246233+4617.039781256242j,5290.961562938002+4927.1242116998j,5623.85695952943+5225.952431270048j,5974.603163301521+5537.264032166819j,6339.074312008644+5868.501964965062j,6713.141535902206+6205.6562044446555j,7102.402033308996+6549.97093873509j,7511.125578209165+6896.534891957574j,7936.263142892337+7266.875909614413j,8329.77660275644+7628.147553220671j,8740.236979545818+7973.967277458977j,9219.65107244268+8400.896375832479j,9663.424409745345+8780.950936756479j,10130.442112361055+9180.959067076328j,10624.482347667796+9617.386281011604j,11101.522273596047+10027.512593746429j
123716.8461,280.5757600805508+267.1301626058395j,366.6210664988339+348.95263914350846j,463.9482743261147+441.4109749962819j,571.8488016265651+543.7820815775254j,690.5755186722257+656.3175616942226j,819.9282157759646+778.9564340522436j,960.3680974212707+911.6074632963738j,1109.6806198432646+1052.5577388456254j,1271.4965226511276+1204.9402626675162j,1445.4831943313688+1368.8056608731888j,1627.7036088355285+1540.1529287005353j,1821.9633244724023+1723.3825560409841j,2026.9238142062227+1914.2252582440947j,2239.3196263495383+2112.5625171771408j,2462.9223815240043+2322.389018642167j,2698.1629788570262+2539.4614500987345j,2945.6047941605793+2769.752244274996j,3199.6939152967498+3005.96340684586j,3470.351171178557+3252.679186697973j,3750.8176314344696+3512.826301681384j,4037.834089935254+3775.8745799139224j,4335.90427101475+4046.519121045887j,4647.79283720582+4332.435001415502j,4969.0117683350245+4628.001451507012j,5315.963576466833+4938.763356953315j,5650.519470408369+5238.24306505206j,6003.044740517962+5550.215002322864j,6369.309144647074+5882.195677251365j,6745.24233627538+6220.09175324048j,7136.490317062186+6565.129557501568j,7547.404952820785+6912.339657480052j,7974.743635457064+7283.424787851455j,8370.161289849442+7645.524481299936j,8782.843179442087+7991.973360275657j,9264.687232581124+8419.81156542521j,9710.8006013083+8800.590156168591j,10180.345934455894+9201.363223350561j,10676.852257488377+9638.695297023485j,11156.419120038307+10049.610923012078j
124660.7886,281.84827567794076+267.78989700432345j,368.28443440055526+349.81400295773267j,466.0544782890348+442.4997772325477j,574.4470185137798+545.1221360778841j,693.7159778210754+657.9333479494722j,823.6591924345616+780.8728433792024j,964.7442411779931+913.8468515715305j,1114.743379170598+1055.1399501594897j,1277.3032744218635+1207.8911384919525j,1452.0918213702153+1372.1532812772127j,1635.15518749958+1543.9142752126804j,1830.3100110527955+1727.5889219298529j,2036.2307543347606+1918.8836088242037j,2249.6186047923493+2117.693304319126j,2474.261348592934+2328.0246287745395j,2710.6202117064768+2545.6020194872876j,2959.22735448243+2776.4380115013355j,3214.5140885044366+3013.20700655821j,3486.4843080989094+3260.4822626501887j,3768.277588759762+3521.240869957234j,4056.679351730595+3784.8925567222336j,4356.205020316451+4056.145224218578j,4669.5978867338545+4342.716949729971j,4992.3582225749815+4638.966715831358j,5341.037770367622+4950.405093877826j,5677.260322918401+5250.535293717206j,6031.571696326416+5563.1661191194335j,6399.635650497874+5895.888812699908j,6777.4417298374765+6234.52565869773j,7170.685243073002+6580.284729970885j,7583.801327498547+6928.137465815591j,8013.350449020347+7299.964111922596j,8410.678515323396+7662.891469624894j,8825.592703586182+8009.965589168989j,9309.87628428646+8438.710865561668j,9758.340212495503+8820.209971542772j,10230.425459542743+9221.74385385742j,10729.406975314272+9659.978623528761j,11211.51230285567+10071.679743026296j
125611.9333,283.1236686655309+268.45038252374144j,369.9515733435943+350.67634008648236j,468.16547780446376+443.58979580058275j,577.0511866141906+546.4636643574099j,696.8636758352777+659.5508814786218j,827.3988060828743+782.7913007740145j,969.130614845564+916.0885686724204j,1119.818074677954+1057.724780896724j,1283.1238092590306+1210.8449268214008j,1458.7162526389207+1375.5041223964113j,1642.6247461272833+1547.6791355342802j,1838.6769306604501+1731.7991622530765j,2045.5605986712494+1923.5459978675322j,2259.9431989876484+2122.828345639142j,2485.6287040457673+2333.664800480305j,2723.1091975342724+2551.747143503235j,2972.885005456661+2783.128491084106j,3229.3727971396415+3020.455458464211j,3502.660338799886+3268.289864750402j,3785.7843306491986+3529.660055345883j,4075.575893715716+3793.9149148036145j,4376.562027017598+4065.775217981042j,4691.464053839335+4353.002530767882j,5015.770656820971+4649.935452300264j,5366.184357942798+4962.04927054335j,5704.0797604208+5262.828936457923j,6060.184317416081+5576.117163869904j,6430.054132966297+5909.581127408921j,6809.740069882957+6248.957642954628j,7204.987209054782+6595.436132664684j,7620.315186548669+6943.927916366676j,8052.084148832955+7316.493418309668j,8451.328837117362+7680.248036179972j,8868.48621695981+8027.943394709201j,9355.218948526182+8457.593651953008j,9806.044013129307+8839.80968240515j,10280.681539749858+9242.100163525602j,10782.147459799224+9681.23540613282j,11266.802817832862+10093.718116209811j
