Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
116418.1249,610.8074531049998+593.8262273032906j,797.9866780701516+775.4656869427731j,1010.2723629765636+981.3014209027045j,1247.7436185153383+1211.3265750158507j,1510.4991897944526+1465.532667677654j,1798.6596773389733+1743.9093180682478j,2112.3697809686464+2046.443943863575j,2451.800571286959+2373.121421549068j,2817.15179384508+2723.923702086444j,3208.6542113609926+3098.829373723944j,3626.571990006558+3497.8131627831126j,4071.205135729993+3920.845362160682j,4542.891988336624+4367.8911761182135j,5042.0117769255185+4838.90996889401j,5568.987248745079+5333.854403088632j,6124.287374463327+5852.6694527120235j,6708.430139312409+6395.29127403035j,7321.985490131246+6961.648698707946j,7965.578183938727+7551.654743326667j,8639.890944648008+8165.209292048057j,9345.667710094647+8802.198412071679j,10083.716936728044+9462.49085667569j,10854.91505644266+10145.93562167925j,11660.210080971648+10852.35918197895j,12500.62530680227+11581.56237483567j,13377.263236248222+12333.316881286102j,14291.309534491167+13107.361273785395j,15244.037237582459+13903.396564312898j,16236.811020906904+14721.081212166748j,17271.09161496029+15560.025523953966j,18348.440384799527+16419.785375315136j,19470.523948287726+17299.85519123712j,20639.11887961738+18199.660098279113j,21856.116524564168+19118.547152066385j,23123.52773825422+20055.77556032563j,24443.48761528075+21010.50578191527j,25818.260178235425+21981.787379359484j,27250.242720298724+22968.545533528246j,28741.96998929187+23969.56604442191j
117306.3792,613.627518432386+595.3216753162064j,801.6729348457826+777.4172960345335j,1014.9425012746112+983.7694383469429j,1253.5164941442908+1214.3709789575055j,1517.495114216002+1469.2130986234772j,1807.0007407062617+1748.2850006054416j,2122.1802088872023+2051.573597706359j,2463.2071158028843+2379.0631608160934j,2830.2841593521352+2730.734921493988j,3223.6455163975243+3106.5666201262034j,3643.55926567966+3506.5319902277115j,4090.3298621612967+3930.6001683052755j,4564.3006693824955+4378.735017552728j,5065.856555790579+4850.8943524667175j,5595.426566032744+5347.0290499265175j,6153.486668572027+5867.082031268301j,6740.562589753785+6410.987097939977j,7357.232815214132+6978.670405953531j,8004.131476142448+7570.041875480012j,8681.951567156544+8184.997854979271j,9391.448236637123+8823.420387971331j,10133.442153038564+9485.173638516233j,10908.823014784346+10170.10137231366j,11718.553217105298+10878.024107387562j,12563.671614668187+11608.7359008433j,13445.297498612861+12362.00072134228j,14364.634627503048+13137.548372709422j,15322.975486477942+13935.06990386005j,16321.705628623104+14754.21245923555j,17362.3081677156+15594.573500905142j,18446.368358270338+16455.694338241934j,19575.57833338384+17337.052879596347j,20751.741834149518+18238.05553758912j,21976.77906709016+19158.028177227174j,23252.731486162334+20096.20602493669j,24581.76653481579+21051.72241911011j,25966.18227080131+22023.596283557446j,27408.411818165463+23010.718189090385j,28911.027394579614+24011.834888897494j
118201.4107,616.4540864933359+596.8189427141207j,805.3677250404285+779.3712598428488j,1019.6235047360294+986.2404058063016j,1259.302883823758+1217.4189823286597j,1524.5075387899706+1472.8978251501476j,1815.3616521432177+1752.6657124789313j,2132.014224140328+2056.7090411069266j,2474.6414131941865+2385.011462907425j,2843.448910556497+2737.5534740081603j,3238.6743545016684+3114.311947945779j,3660.589790819744+3515.2596030561044j,4109.504185232695+3940.3643932414725j,4585.76599521652+4389.588810010005j,5089.765807911321+4862.889082456104j,5621.939052441953+5360.214260412902j,6182.768793111799+5881.505164608363j,6772.788609616933+6426.693186058797j,7392.585642321683+6995.701741446567j,8042.803531447319+7588.437580408052j,8724.145683533277+8204.793430632695j,9437.37862349949+8844.647213399263j,10183.335401910106+9507.858390771302j,10962.919173243912+10194.265368331016j,11777.10691667336+10903.68255817275j,12626.953273817257+11635.897065120183j,13513.59454854484+12390.66494975718j,14438.252870016117+13167.707019621343j,15402.240435296939+13966.704102608162j,16406.963985440983+14787.291729908651j,17453.92928011728+15629.054184486151j,18544.745841672724+16491.517816171414j,19681.13166242784+17374.143572919318j,20864.918015481282+18276.318646134543j,22098.05434769498+19197.347131546987j,23382.6130914734+20136.439616505875j,24720.794441895257+21092.701567962038j,26114.93093543937+22065.12041116921j,27567.491918135962+23052.551138080762j,29081.08750467981+24053.70034791521j
119103.2713,619.2871531673104+598.3180350009114j,809.0710437916448+781.3275852577085j,1024.315368048281+988.7143315519384j,1265.1027822946394+1220.4705946750046j,1531.5364591033085+1476.5868578428992j,1823.7424091644966+1757.0514649180705j,2141.87182761036+2061.850285348464j,2486.1034697040395+2390.9663383260067j,2856.646061402951+2744.3793682340283j,3253.7407505735405+3122.06536241432j,3677.663604989945+3523.9960012451647j,4128.728163832531+3950.138029312053j,4607.288049802066+4400.452535224285j,5113.739648578522+4874.894126344663j,5648.5248634342615+5373.409983252284j,6212.133953028074+5895.938777212661j,6805.108459846328+6442.409432265743j,7428.044302657668+7012.742560469052j,8081.594767551967+7606.841665187275j,8766.473817505332+8224.595766359747j,9483.459511543224+8865.878562932447j,10233.397459176884+9530.54469946057j,11017.20447050055+10218.427087925702j,11835.872307007463+10929.333882364012j,12690.471620037113+11663.045059858625j,13582.15598055933+12419.308570355082j,14512.166126291242+13197.835995572053j,15481.834270276522+13998.297674814967j,16492.58860491516+14820.317225286592j,17545.957899044595+15663.465397935594j,18643.576247550824+16527.253187583246j,19787.187851479062+17411.124126790914j,20978.651892734764+18314.445664562278j,22219.947440362965+19236.499533832874j,23513.17831008051+20176.471004612882j,24860.57784672071+21133.436902103396j,26264.51349633422+22106.352272026816j,27727.491201058903+23094.035535815725j,29252.159359114477+24095.15200961575j
120012.0129,622.1267144077365+599.8189577129361j,812.7828863423854+783.2862792074941j,1029.0180860503383+991.1912238968405j,1270.9161845036201+1223.525825584775j,1538.581870990501+1480.2802073245603j,1832.143009602858+1761.4422691776185j,2151.7530206444676+2066.9973417137776j,2497.5932921001463+2396.927797537238j,2869.875626712741+2751.212612673545j,3268.8447304428623+3129.826868581706j,3694.780748934383+3532.7411844728904j,4148.0018585807275+3959.921068391604j,4628.866918951242+4411.32617426344j,5137.778194949768+4886.9094506964075j,5675.184154764813+5386.616165982428j,6241.582352981632+5910.382792002745j,6837.522406907752+6458.135728058101j,7463.609136597189+7029.792715041003j,8120.505606033963+7625.25393310652j,8808.936491585138+8244.404604981675j,9529.69154331112+8887.114105180064j,10283.629114812264+9553.232142209188j,11071.679851016328+10242.585999597262j,11894.850525322609+10954.977415601843j,12754.228006766027+11690.179061402665j,13650.983400438949+12447.930568057787j,14586.37629701726+13227.934056182869j,15561.759203735684+14029.849105132365j,16578.582079346197+14853.287105290507j,17638.39701790489+15697.804918952308j,18742.863017484833+16562.897778402643j,19893.75084964779+17447.991333084727j,21092.947972227623+18352.4327565461j,22342.463486658788+19275.48080637384j,23644.43297090754+20216.2947429778j,25001.12332583098+21173.92195830051j,26414.937316470317+22147.284217805616j,27888.41789934628+23135.16234671326j,29424.25214670523+24136.179216578188j
120927.688,624.9727662490318+601.3217164187529j,816.5032480481004+785.2473486585027j,1033.731653731577+993.6710911957675j,1276.7430856044668+1226.5846846873537j,1545.6437705610913+1483.9778842539815j,1840.5634516375817+1765.8381365350951j,2161.6578050208473+2072.150221484058j,2509.110887794439+2402.8958509625095j,2883.137621972741+2758.0532157300872j,3283.9863209465175+3137.5964713078656j,3711.9412648217876+3541.4951521016856j,4167.3253314014455+3969.7135018962504j,4650.502690340452+4422.209707514623j,5161.881567572744+4898.935021066069j,5701.917087911521+5399.832754683035j,6271.1142044554745+5924.837129953874j,6870.030720955234+6473.871962608099j,7499.280485810815+7046.852054313992j,8159.536480014446+7643.674183132073j,8851.534239855591+8264.219683941747j,9576.075377584802+8908.353501725542j,10334.031165687913+9575.920288632942j,11126.346286288304+10266.74156035369j,11954.042726497+10980.612480327496j,12818.223820393236+11717.298228596765j,13720.07842996894+12476.529908229333j,14660.885288579182+13257.999934130998j,15642.017475286633+14061.356847969828j,16664.947019840554+14886.199494045755j,17731.249653743853+15732.070481445644j,18842.609628966376+16598.448860263947j,20000.82465462989+17484.741916774954j,21207.81084952102+18390.27600002563j,22465.607695618506+19314.286272815938j,23776.38296916899+20255.905267972674j,25142.437516712802+21214.150134462838j,26566.209852668668+22187.908429211515j,28050.280348368244+23175.92233065364j,29597.375150266827+24176.771070425628j
121850.3497,627.825304808058+602.8263167187604j,820.2321243754981+787.2108006146636j,1038.456066235985+996.1539418445071j,1282.5834809618434+1229.6471816532937j,1552.722154207575+1487.6798993246832j,1849.0037338421507+1770.2390782874822j,2171.5861830384215+2077.308935933742j,2520.65626479123+2408.8705089774558j,2896.4320635312993+2764.901185695536j,3299.1655499964554+3145.3741752534133j,3729.145195937227+3550.257903182698j,4186.69864607829+3979.5153207482736j,4672.195453810136+4433.103114656886j,5186.049889288992+4910.970802030772j,5728.7238270277785+5413.059694095918j,6300.729721189516+5939.301710295626j,6902.633678354623+6489.618022576771j,7535.05870135124+7063.920424048254j,8198.687827269117+7662.1022102478855j,8894.267606302004+8284.040735288934j,9622.611679735212+8929.596407646204j,10384.60442195534+9598.608699738155j,11181.20475108664+10290.893217327433j,12013.450086518027+11006.23838523163j,12882.460451725034+11744.401704946757j,13789.442725559606+12505.105534556018j,14735.695049455091+13288.03233520157j,15722.611359614806+14092.819326089257j,16751.686069770873+14919.05247783574j,17824.518875672893+15766.259771370711j,18942.819632429833+16633.903644727026j,20108.413341544823+17521.37253062371j,21323.245138972834+18427.971395231853j,22589.385328842898+19352.91115830207j,23909.03426100759+20295.29689699949j,25284.52715630189+21254.114680090275j,26718.33864664815+22228.216913574768j,28213.08696454518+23216.306042314634j,29771.537676635715+24216.91644064551j
122780.0511,630.684326284027+604.332764245026j,823.969510910955+789.1766421168833j,1043.1913188610458+998.6397842794856j,1288.4373661362338+1232.7133261933857j,1559.817018597033+1491.3862632639518j,1857.463855141677+1774.6451057511306j,2181.538157463665+2082.4734963301407j,2532.229431780801+2414.8517819050603j,2909.7589685774524+2771.75653074735j,3314.3824464830022+3153.1599848780343j,3746.392587095339+3559.0294364290376j,4206.121867991813+3989.3265153756797j,4693.94530134169+4444.00637464704j,5210.28328539294+4923.016757164138j,5755.604538533611+5426.296927628371j,6330.429121663083+5953.776450348265j,6935.331559711371+6505.37379217942j,7570.944138868286+7080.997666832882j,8237.960092832225+7680.537805228099j,8937.137142654188+8303.86748572727j,9669.301126262886+8950.842471091506j,10435.349707057605+9621.296927762985j,11236.256240088867+10315.040406302563j,12073.073793212334+11031.854425783451j,12946.93931798913+11771.488616417279j,13859.077963669832+12533.65636997377j,14810.807548823568+13318.029939854661j,15803.543164018045+14124.234930214236j,16838.80192124566+14951.844102422725j,17918.207798804542+15800.370426387939j,19043.4966034547+16669.259288040827j,20216.521006655956+17557.879761266777j,21439.2555458705+18465.51485281886j,22713.801724936104+19391.350583648877j,24042.392883873763+20334.463822604434j,25427.399021680518+21293.808703199793j,26871.331328507797+22268.201500236035j,28376.84626499855+23256.303822617447j,29946.749186235647+24256.60393282471j
123716.8461,633.549826959367+605.8410646610607j,827.7154033484082+791.1448802431606j,1047.937407067734+1001.1286269767759j,1294.304736906477+1235.7831280575494j,1566.9283606646516+1495.0969868322168j,1865.9438148386091+1779.056230259468j,2191.5137315085117+2087.643913932147j,2543.830397975239+2420.8396800196156j,2923.1183550053065+2778.619258950071j,3329.637040404069+3160.9539044287035j,3763.683484289272+3567.8097502244236j,4225.595064304122+3999.14707569388j,4715.752326793714+4454.919465718216j,5234.581883940053+4935.072849000213j,5782.559393164539+5439.544397213761j,6360.212628294899+5968.261265528875j,6968.1246504202745+6521.139153113848j,7606.937158763671+7098.08362203363j,8277.353729202003+7698.980754546681j,8980.14340766316+8323.69965658654j,9716.144404707618+8972.091333156008j,10486.267857297518+9643.984516039058j,11291.501760569656+10339.182552092709j,12132.915053672488+11057.459883366715j,13011.66185367965+11798.558071927251j,13928.985840921818+12562.181316302653j,14886.224782876268+13347.991402137093j,15884.815225766193+14155.602018700916j,16926.297277859856+14984.572376643227j,18012.319551079298+15834.40003910249j,19144.644165962603+16704.51288714516j,20325.151801025964+17594.260123404565j,21555.846813383283+18502.9021996089j,22838.862278778426+19429.59956628661j,24176.464947959965+20373.40011106055j,25571.060012067668+21333.225152805164j,27025.195584970603+22307.853842550856j,28541.56680474816+23295.90580641933j,30123.01922938221+24295.821895163914j
124660.7886,636.4218032025401+607.3512236614557j,831.4697975123082+793.115522107438j,1052.6943264655292+1003.6204784523765j,1300.1855892744838+1238.8565970337477j,1574.0561776537338+1498.8120808202757j,1874.4436126075605+1783.4724631614067j,2201.51290896021+2092.8201999823314j,2555.4591733598872+2426.8342135326193j,2936.5102416784707+2785.489378238097j,3344.929362718181+3168.755937940404j,3781.01793499786+3576.59884259858j,4245.118303621165+4008.976991110394j,4737.61662647398+4465.8423653354575j,5258.94581575656+4947.139039012663j,5809.588564601643+5452.802043358724j,6390.080467415033+5982.756069319925j,7001.013241161319+6536.9139844807505j,7643.038130063205+7115.178125472339j,8316.86919673372+7717.430840271842j,9023.286972404927+8343.536963328099j,9763.14221322403+8993.342627785321j,10537.359720054155+9666.670998984237j,11346.942335303243+10363.31906809967j,12192.975096295753+11083.054024799741j,13076.629523496418+11825.609161772803j,13999.168081972624+12590.679253055518j,14961.948779223414+13377.915348682123j,15966.429911378811+14186.918917009665j,17014.174905060416+15017.235265681204j,18106.857345441735+15868.346146981496j,19246.26599416174+16739.661478167105j,20434.309947947608+17630.510055695486j,21673.02374647881+18540.12917339207j,22964.572441288416+19467.653018192555j,24311.256617231986+20412.09970290831j,25715.51705158963+21372.356832767517j,27179.939231743614+22347.165400049096j,28707.257297400767+23335.10189336406j,30300.357393520702+24334.558424075214j
125611.9333,639.3002514669562+608.8632469718095j,835.232689334093+795.0885748601825j,1057.4620728501359+1006.1153472599522j,1306.079919458673+1241.9337429472182j,1581.2004670925787+1502.5315560488946j,1882.9632484968959+1787.8938158200353j,2211.53569401757+2098.002365712402j,2567.1157684402897+2432.8353926010604j,2949.93464816059+2792.3668964254425j,3360.259445657869+3176.566089214501j,3798.3959878667215+3585.3967112373803j,4264.69165663378+4018.8162504803704j,4759.538298818159+4476.775050195225j,5283.375214084688+4959.215287616036j,5836.692229660104+5466.0698051112995j,6420.032869323273+5997.26077323352j,7033.9976271668875+6552.698162789332j,7679.247426200971+7132.281009649945j,8356.50696216567+7735.887840094771j,9066.568414405283+8363.379115881706j,9810.295260069734+9014.595981688126j,10588.626155428181+9689.355901813942j,11402.57900502569+10387.44935587757j,12253.255159244296+11108.636103159426j,13141.843795393594+11852.640959946728j,14069.626435174308+12619.14903744472j,15037.98159400322+13407.800378481745j,16048.389617930787+14218.183916941918j,17102.437592822655+15049.83069467752j,18201.824393252966+15902.206242414795j,19348.365806424074+16774.702035995808j,20543.999702060602+17666.625925100023j,21790.79119837805+18577.19142315006j,23090.9377580393+19505.505737214084j,24446.774142818733+20450.556404479074j,25860.777176658088+21411.19638275412j,27335.570108305994+22386.127454443893j,28873.92648255199+23373.881769507538j,30478.773399676902+24372.801337391338j
