Frequency,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27,N=28,N=29,N=30,N=31,N=32,N=33,N=34,N=35,N=36,N=37,N=38,N=39,N=40,N=41,N=42,N=43,N=44,N=45
116418.1249,610.8078703725414+593.8410659261998j,797.987507669543+775.4947609039068j,1010.2738868498282+981.3539974151006j,1247.7462514308481+1211.415850672558j,1510.5035232244684+1465.6767544063243j,1798.6665348291006+1744.1323442706794j,2112.3802880061526+2046.7772732272101j,2451.8162432371864+2373.6049925337343j,2817.1746463287623+2724.6074916470197j,3208.6868983934196+3099.7749894295976j,3626.6179758234475+3499.095568150533j,4071.26890762112+3922.5547406950086j,4542.979318840016+4370.1349402838805j,5042.130044821615+4841.814921003654j,5569.145831042649+5337.569055836457j,6124.498119679859+5857.3665180272665j,6708.707940547414+6401.170329492081j,7322.348967161865+6968.93904492915j,7966.050508059503+7560.618453611316j,8640.500812520524+8176.144475962696j,9346.450497869562+8815.442704076178j,10084.716062769483+9478.425140142655j,10856.183583959097+10164.988003364298j,11661.8125969344+10875.00923121971j,12502.64011750337+11608.345641966584j,13379.784924615838+12364.829710033891j,14294.451936482888+13144.26592126127j,15247.93688867694+13946.426642941398j,16241.631148924303+14771.047464869549j,17277.026747393113+15617.821943547551j,18355.72165536319+16486.395676065822j,19479.425214328876+17376.359634684504j,20649.963733442863+18287.242674867422j,21869.286332355477+19218.503110379588j,23139.4708490433+20169.519267106327j,24462.729891401847+21139.578886674484j,25841.41697669361+22127.867250636184j,27278.032602055573+23133.453897724423j,28775.230268770993+24155.277765884148j
117306.3792,613.6279733851297+595.3367340229854j,801.6738385801186+777.4468012457886j,1014.9441598224416+983.8227948111783j,1253.5193569307378+1214.4615792017362j,1517.4998208783095+1469.3593236311763j,1807.0081799552981+1748.511337441235j,2122.1915924079112+2051.91187663322j,2463.2240709913494+2379.5539149713713j,2830.308845390643+2731.428872763743j,3223.680768881833+3107.526295479141j,3643.608776318092+3507.8334734176988j,4090.3984009036844+3932.3349925608863j,4564.394357355099+4381.01220561767j,5065.98319935273+4853.842611106349j,5595.596063225574+5350.799126837486j,6153.711500729754+5871.849243161883j,6740.858415171753+6416.95403930316j,7357.619176504422+6986.069852085611j,8004.632652642145+7579.139881247516j,8682.597582685274+8196.097071199565j,9392.276055122595+8836.863606675523j,10134.497084064982+9501.34757801167j,10910.160372507591+10189.44071666338j,11720.240262820995+10901.015815161536j,12565.789819968573+11635.923798143036j,13447.945194103737+12393.990392614845j,14367.930070674049+13175.012364855944j,15327.06042982514+13978.753255658248j,16326.749431936685+14804.938570125345j,17368.51257045693+15653.250345722076j,18453.972954845376+16523.32103901541j,19584.866886907417+17414.726634282204j,20763.04952291463+18326.97890487467j,21990.50080425622+19259.516706861366j,23269.331401773732+20211.696222139286j,24601.78887273693+21182.780001886804j,25990.263784762137+22171.924701645854j,27437.29591001619+23178.16733825496j,28945.580193618858+24200.409940514437j
118201.4107,616.4545800417227+596.8342245576416j,805.368704701793+779.4012022869208j,1019.6253012057933+986.2945530449203j,1259.3059820251963+1217.5109255451675j,1524.5126277063812+1473.046218124992j,1815.3696872258602+1752.8954059325206j,2132.026505375773+2057.052338380451j,2474.659682775272+2385.5095001146183j,2843.475474668977+2738.25772838266j,3238.7122348604516+3115.285878729454j,3660.6429122725913+3516.5804299593738j,4109.5776072621675+3942.12501820557j,4585.866196468728+4391.899888752268j,5089.901032689279+4865.881253131225j,5622.119733151833+5364.04053739516j,6183.008060160272+5886.343506413217j,6773.102906291933+6432.749247090262j,7392.995456806624+7003.2118214381935j,8043.334279984168+7597.67177290982j,8724.828752953897+8216.05899299368j,9438.252604568534+8858.292169821245j,10184.44754820773+9524.27537877312j,10964.327109548412+10213.895744714568j,11778.88064621779+10927.020778438615j,12629.177523515862+11663.495351305068j,13516.37149287133+12423.138262098837j,14441.705313065746+13205.738344438141j,15406.515484545593+14011.050071852846j,16412.237311636036+14838.78858254155j,17460.410026921483+15688.624080366917j,18552.682303719805+16560.175506482177j,19690.817793149232+17453.003433069003j,20876.700908764316+18366.602064931132j,22112.342838880697+19300.390243629015j,23399.887556955364+20253.70136603644j,24741.61804416246+21225.772060953313j,26139.96244034687+22215.729516047253j,27597.500296208025+23222.57726880733j,29116.968547220007+24245.179339495266j
119103.2713,619.2876862363573+598.3335430740362j,809.0721012003546+781.3579709956996j,1024.317305752305+988.7692805289249j,1265.1061215674658+1220.5638994888818j,1531.5419394608662+1476.7374488618734j,1823.7510544058282+1757.284561576941j,2141.8850281730247+2062.198670654717j,2486.1230853482034+2391.471759779889j,2856.674548956021+2745.094068966394j,3253.781322360789+3123.0537469897754j,3677.7204247405534+3525.3364412602286j,4128.806587927858+3951.924814649561j,4607.3949228334495+4402.79797760157j,5113.883664075875+4877.930822575029j,5648.717001441326+5377.293246504263j,6212.388009470657+5900.849245334788j,6805.441682679301+6448.555863197083j,7428.478150585736+7020.364828717584j,8082.155822412125+7616.21396092844j,8767.194863965602+8236.03001975278j,9484.380812016167+8879.728105670329j,10234.56825909749+9547.208174073485j,11018.684767012843+10238.352620666232j,11837.734920413834+10953.023534413338j,12692.804615844925+11691.059571609336j,13585.06548888296+12452.2724136945j,14515.779615351414+13236.442748636957j,15486.304351881205+14043.315731040815j,16498.09742830225+14872.595849851019j,17552.722232024284+15723.941139101255j,18651.853318279995+16596.95665088535j,19797.28208812904+17491.187109625236j,20990.922650757555+18406.108649478094j,22234.81786892345+19341.11952592119j,23531.145500055187+20295.529691083586j,24882.22443326274+21268.54909814646j,26290.52089843504+22259.274602272322j,27758.654697777234+23266.675282859796j,29289.40528260229+24289.5760258612j
120012.0129,622.1272879385451+599.8346951489848j,812.7840233523997+783.3171143797354j,1029.0201683579924+991.2469857196768j,1270.919770604402+1223.6205108648746j,1538.5877521400355+1480.4330268585297j,1832.152279589668+1761.6788162396185j,2151.767162542397+2067.350885652553j,2497.6142860841783+2397.440705759781j,2869.906083854678+2751.937904901075j,3268.888058381522+3130.829907919339j,3694.8413561619527+3534.101510543575j,4148.085405552343+3961.7343785187445j,4628.980625536298+4413.7064594680505j,5137.931214791879+4889.991294112022j,5675.388029423113+5390.557212105408j,6241.851560586109+5915.366396056246j,6837.875020302499+6464.373795721186j,7464.067609521374+7037.528746670707j,8121.097716589071+7634.766274152577j,8809.696458070466+8256.00992558698j,9530.66134278397+8901.171121044903j,10284.860037006203+9570.14558764472j,11073.234327994378+10262.810868335699j,11896.8042703224+10979.023484807436j,12756.672513633846+11718.615713536747j,13654.028856936631+12481.391925336618j,14590.154967831208+13267.124441984777j,15566.429354142394+14075.54884512123j,16584.33251913358+14906.358678940032j,17645.452338602176+15759.19947136454j,18751.48964040758+16633.66199513909j,19904.263971177625+17529.274680510745j,21105.719552104732+18445.49507868605j,22357.931409253637+19381.700264382613j,23663.11151309561+20337.176074656185j,25023.615153461917+21311.105012657754j,26441.94715400811+22302.552715449478j,27920.768125521012+23310.452784407964j,29462.900509934043+24333.589821736132j
120927.688,624.9733812012585+601.3376863919328j,816.5044665438422+785.2786394856839j,1033.7338840703276+993.7276771172444j,1276.7469243889345+1226.680769549507j,1545.6500620219317+1484.1329631725764j,1840.5733612319796+1766.0781818156088j,2161.6729106499342+2072.508995580806j,2509.133292970279+2403.4163498208563j,2883.1700957386242+2758.7892464942297j,3284.032470997515+3138.6143690182616j,3712.0057502647965+3542.8756407689743j,4167.414124288958+3971.5537060348556j,4650.623394997379+4424.625321079293j,5162.043809294502+4902.062641524647j,5702.13298388543+5403.832390831885j,6271.398931377722+5929.89489298359j,6870.403198012112+6480.202950696897j,7499.764187364213+7054.703445402469j,8160.160410332796+7653.328537479971j,8852.334087607716+8275.99847975199j,9577.094878762806+8922.620916255255j,10335.323709202834+9593.08723582196j,11127.976802782341+10287.27000081518j,11956.0898983136+11005.020019072923j,12820.782660276782+11746.163015685455j,13723.263294518069+12510.495856101366j,14664.833366677261+13297.782267530714j,15646.892841439418+14107.747997491784j,16670.945326282144+14940.0753443604j,17738.603536584244+15794.396983700202j,18851.59495399546+16670.28900991236j,20011.767692063528+17567.263098299707j,21221.09652191208+18484.75768850089j,22481.689033108414+19422.12807633049j,23795.79193640966+20378.635282368334j,25165.79738720468+21353.433568331868j,26594.249340914706+22345.55643744843j,28083.849701038693+23353.900977173584j,29637.464474410554+24377.210306236862j
121850.3497,627.8259621574766+602.8425224447656j,820.2334262792132+787.2425533985777j,1038.4584480920976+996.2113632645504j,1282.5875783827325+1229.7446854635195j,1552.7288656653745+1487.8372689014586j,1849.0142981498734+1770.4826702287344j,2171.6022752232057+2077.673012649841j,2520.6801146041907+2409.3987037008987j,2896.46660183624+2765.6481039667065j,3299.214589271305+3146.4071376251436j,3729.2136521076027+3551.658834621686j,4186.79281035589+3981.3827929778818j,4672.323324365567+4435.554548510925j,5186.221574564174+4914.144837714291j,5728.952033788353+5417.118738146921j,6301.030343140174+5944.434668892103j,6903.026501906097+6496.043231814345j,7535.568246519724+7071.888791955486j,8199.34435630645+7671.900572163509j,8895.108316749618+8295.99544641652j,9623.682111425414+8944.077185421804j,10385.960117426093+9616.032726884452j,11182.913204256356+10311.729522122943j,12015.593026595192+11031.012513963324j,12885.136508124446+11773.700702011234j,13792.77053216809+12539.583244864085j,14739.81685490561+13328.415042566603j,15727.697204539858+14139.911741168338j,16757.93863586489+14973.744083705196j,17832.17906747782+15829.5315372197j,18952.173024704785+16706.835107635045j,20119.797589101374+17605.149245223565j,21337.058490152354+18523.89274029496j,22606.096395293847+19462.398480416436j,23929.193194627318+20419.90196177271j,25308.778439239188+21395.52838190477j,26747.43567324478+22388.278182761806j,28247.908668119155+23397.01085765089j,29813.107465319532+24420.426827535208j
122780.0511,630.6850270218989+604.3492089816091j,823.9708981738777+789.2088632417993j,1043.193855787738+998.6980527467281j,1288.441728262624+1232.8122685703734j,1559.8241599023017+1491.545955181707j,1857.4750895523048+1774.8922934285438j,2181.555259391621+2082.8429490778044j,2532.2547602501854+2415.387779103147j,2909.7956201384895+2772.5144874531934j,3314.4344433644874+3154.208220907254j,3746.4651081510438+3560.451094502063j,4206.221531310318+3991.2216347100502j,4694.080508490981+4446.494127222066j,5210.464640059334+4926.237854686966j,5755.845351853368+5430.416208238603j,6330.7460215973315+5958.985654843091j,6935.7452216183165+6511.894540585448j,7571.4801546834415+7089.084650445426j,8238.650015733845+7690.482195516365j,8938.019715804341+8316.00058495045j,9670.42374177596+8965.539616380065j,10436.77011626869+9638.981661025102j,11238.0445677829+10336.188925523347j,12075.314896623982+11057.00033331793j,12949.735536311926+11801.227980027657j,13862.552325739745+12568.65311058146j,14815.107496288052+13359.02156060496j,15808.844868085525+14172.038598838455j,16845.31528682315+15007.363095766064j,17926.18222557764+15864.600946448481j,19053.22764467318+16743.297648018306j,20228.358017568655+17642.929941062288j,21453.61048251621+18562.896409020126j,22731.159220270358+19502.50689617395j,24063.32180363791+20460.970638549017j,25452.565654406648+21437.382933367466j,26901.514464463162+22430.710191380545j,28412.954370332533+23439.773214322948j,29989.839935704404+24463.228473975938j
123716.8461,633.5505720964838+605.8577517083969j,827.7168779596186+791.1775761765383j,1047.9401026782411+1001.1877541907168j,1294.3093699093188+1235.8835288764205j,1566.9359418469928+1495.2590331876072j,1865.9557349977772+1779.307063391031j,2191.531866827333+2088.0188170822303j,2543.857239780054+2421.383587696283j,2923.1571694286094+2779.3884069970754j,3329.6920644321312+3162.017625859568j,3763.76016607521+3569.2524225274988j,4225.700356665608+4001.0702261368683j,4715.895044714098+4457.44404200176j,5234.773138157074+4938.341663512025j,5782.813114016239+5443.7247540255485j,6360.546196283927+5973.547780186375j,6968.559651882313+6527.756776219868j,7607.50028569883+7106.290881958959j,8278.077856207763+7709.07322098249j,8981.068865626534+8336.013649539336j,9717.320482927898+8987.007890376277j,10487.7545737613+9661.933630152376j,11293.371940281508+10360.647694182917j,12135.256763554975+11082.982828320435j,13014.581243035538+11828.744041174356j,13932.61044843102+12597.704452700207j,14890.707383815645+13389.600590119864j,15890.33829134839+14204.127062174633j,16933.078128312714+15040.930544636336j,18020.616319391665+15899.602983091208j,19154.762658856303+16779.673933797472j,20337.453406045963+17680.601934472666j,21570.75757360471+18601.7647878575j,22856.883313405844+19542.44864013046j,24198.18435867389+20501.83571561616j,25597.166530297232+21478.99054375135j,27056.494131680443+22472.84452396454j,28578.996221600744+23482.178628684393j,30167.672469812114+24505.604073821058j
124660.7886,636.4225937671638+607.3681563627676j,831.4713614924984+793.1486994012434j,1052.6971844343848+1003.6804762652903j,1300.1904994323713+1238.958476429148j,1574.064208936622+1498.9765141284004j,1874.4562344545398+1783.7269921142201j,2201.532101702467+2093.2006288803295j,2555.4875637668983+2427.386141107504j,2936.551269502912+2786.269872535079j,3344.9874848224363+3169.835359289162j,3781.098875167133+3578.0628205037965j,4245.229357579035+4010.9285617101477j,4737.767032470965+4468.404276975258j,5259.147203964296+4950.456234313018j,5809.855499676533+5457.044327115751j,6390.4311010298925+5988.120972500293j,7001.470093455954+6543.629835517076j,7643.629020087167+7123.507344462356j,8317.628354688259+7727.673457863419j,9024.25635592117+8356.034389206001j,9764.373058769354+9008.481682049485j,10538.914370519882+9684.888217805255j,11348.89638709764+10385.105300421752j,12195.41990963621+11108.959336059119j,13079.67515633627+11856.248059480731j,14002.946706399773+12626.73624926541j,14966.6186483341+13420.150873113633j,15972.179960710679+14236.175592085112j,17021.23008105441+15074.444551916307j,18115.484748782175+15934.535365644158j,19256.781972981615+16815.961208448753j,20447.088256801362+17718.161901226194j,21688.504914278587+18640.493882556213j,22983.27452886136+19582.21892859501j,24333.787519192647+20542.491473003778j,25742.588587022346+21520.34439401092j,27212.383203450558+22514.673056133954j,28746.04381408629+23524.21744917085j,30346.61571634042+24547.542202956505j
125611.9333,639.3010885040096+608.8804287139599j,835.2343447426181+795.1222401516538j,1057.4650969184+1006.1762276785936j,1306.0851131653153+1242.037121316283j,1581.2089588500219+1502.698409250766j,1882.976588253386+1788.1520916191298j,2211.5559686725014+2098.388396687404j,2567.1457433606056+2433.3954509250084j,2949.9779408076192+2793.15889391182j,3360.3207379470537+3177.6614278164657j,3798.4812858665564+3586.8822899424995j,4264.8086070630025+4020.7966354081464j,4759.696573341769+4479.3748155871j,5283.586975128603+4962.581536260728j,5836.972691626537+5470.37487778995j,6420.40097406866+6002.705157551425j,7034.47685171049+6559.513612915387j,7679.866744106193+7140.733892811109j,8357.30199441242+7746.282711456545j,9067.582786154975+8376.062547650408j,9811.582204752038+9029.960659241648j,10590.250400832923+9707.84499891744j,11404.618989114027+10409.561205747767j,12255.805623508113+11134.929181154555j,13145.018811243948+11883.739193450885j,14073.562929786283+12655.747457372841j,15042.843442910862+13450.671126261368j,16054.372400857508+14268.182616858656j,17109.774085425706+15107.903201929292j,18210.790915812584+15969.395769452767j,19359.28953663566+16852.156657181047j,20557.26710420109+17755.606448583523j,21806.85769701231+18679.079614776587j,23110.33883797351+19621.81286460742j,24470.138057732693+20582.93205689374j,25888.83948397584+21561.437501402605j,27369.190277663663+22556.187482160884j,28914.106792111917+23565.879810477854j,30526.68046049512+24589.03116393971j
