Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
992912.6841,706.7555209952943+468.3828700495777j,1019.1165535672448+672.7745756004454j,1389.7611259548091+913.4432296219172j,1819.7584216483133+1189.831829999574j,2310.5271418760176+1501.1896131883532j,2863.885252168552+1846.528017077069j,3482.1008578391347+2224.6109968509572j,4167.938410376988+2633.7812551957686j,4924.706500649686+3071.956193889452j,5756.30240756318+3536.5459792592005j,6667.249601531347+4024.3172654835143j,7662.726373126699+4531.250118520873j,8748.579842964204+5052.363678270567j,9931.317828787876+5581.505272445151j,11218.068066852873+6111.097789858605j,12616.490417037745+6631.84089343937j,14134.622806934585+7132.363563883977j,15780.635762985714+7598.829190236807j,17562.463625470096+8014.5009084821395j,19487.273558361296+8359.285365066327j,21560.72753534294+8609.289047207536j,23785.990037006755+8736.44429787872j,26162.439248183175+8708.29316603388j
1000488.472,708.8336591744524+469.33859772112777j,1022.1265489875905+674.1330602324819j,1393.8911498758953+915.2655973499767j,1825.2100704211307+1192.170869075719j,2317.519804573901+1504.0866598851674j,2872.661076783633+1850.0090308425033j,3492.9303144732703+2228.6819513644723j,4181.1263285381665+2638.4213869258247j,4940.598550148771+3077.1101850354344j,5775.291870189152+3542.114184933289j,6689.784158628322+4030.1432017185193j,7689.3145264121495+4537.104728328061j,8779.796372320616+5057.925634158968j,9967.807400306017+5586.336477268469j,11260.545702677631+6114.613176441219j,12665.736994937453+6633.271638422051j,14191.473041805744+7130.7129894756745j,15845.955220912994+7592.821026767j,17637.110235028027+8002.520383115332j,19572.03789193632+8339.314962192235j,21656.24500057779+8578.843015456267j,23892.617412093343+8692.509324640767j,26280.08831412365+8647.287345520734j
1008122.061,710.9162959053458+470.2958180139526j,1025.1432375371046+675.4934939055426j,1398.0306908607458+917.0902879450545j,1830.6748539286157+1194.5124003935512j,2324.530230477639+1506.9859921423758j,2881.460579890809+1853.4915105411328j,3503.7909922656945+2232.7526191884835j,4194.355045015114+2643.0581094196104j,4956.5434827433555+3082.2556898144467j,5794.349340793742+3547.6660955230213j,6712.4054638189355+4035.941274035212j,7716.012369331582+4542.914792677109j,8811.15027703778+5063.4194851411785j,10004.467188500736+5591.066857050063j,11303.231696033541+6117.982937825914j,12715.235042753951+6634.496197044979j,14248.621733585802+7128.7753483920205j,15911.621711788419+7586.419086879001j,17712.150000179932+7990.007093350195j,19657.232504310407+8318.633330098692j,21752.210905773998+8547.460338275554j,23999.677999430613+8647.358528365405j,26398.102070953893+8584.728200717582j
1015813.894,713.0034480210745+471.2545313444308j,1028.1666460657457+676.8558748096452j,1402.179790378652+918.9172946760184j,1836.1528348300649+1196.856407808657j,2331.558512558112+1509.887577298659j,2890.283897134635+1856.975396121617j,3514.683085730916+2236.8228967141044j,4207.624833777655+2647.6912518562513j,4972.541677167206+3087.3924361131494j,5813.475332723192+3553.2012892037874j,6735.114198617584+4041.7108428469674j,7742.820786331442+4548.679359807227j,8842.642675939633+5068.843837847893j,10041.29856724331+5595.694401381154j,11346.127672309465+6121.2042127081995j,12764.986388508187+6635.510551358309j,14306.070787811255+7126.54507483453j,15977.636971779744+7579.615770719666j,17787.58405210376+7976.9508271309105j,19742.857215762553+8297.22699199868j,21848.622667498003+8515.123612746014j,24107.165216730085+8600.970017955555j,26516.467711175945+8520.589101711375j
1023564.414,715.0951324373891+472.2147380867849j,1031.1968015737389+678.2202010433097j,1406.3384901628879+920.7466106289844j,1841.6440762295053+1199.202874834123j,2338.604744526473+1512.7913820715376j,2899.1311653032726+1860.4606264685128j,3525.6067911057226+2240.892678554734j,4220.93597128845+2652.3206405240635j,4988.593515612874+3092.5201472262206j,5832.670364053542+3558.7193369311017j,6757.9110505656245+4047.451257504068j,7769.7406692399845+4554.397461190593j,8874.27469657862+5074.197273681935j,10078.302918950234+5600.217062970783j,11389.235262515544+6124.274087005284j,12814.992859201713+6636.31060864647j,14363.822094743746+7124.016499538047j,16044.002694709878+7572.403339347327j,17863.41343639579+7963.34118851166j,19828.911685288076+8275.082242562832j,21945.477430158735+8481.815162218754j,24215.072042818858+8553.32160531453j,26635.171758862918+8454.843140789253j
1031374.07,717.1913661522807+473.17643857283315j,1034.23373121157+679.5864706127829j,1410.5068322094512+922.5782287063311j,1847.1486416699008+1201.5517846398948j,2345.669020812522+1515.6973725605228j,2908.0025223136463+1863.947139397711j,3536.5623063326548+2244.9618575336654j,4234.288736542458+2656.9460987656817j,5004.699383814517+3097.638541753998j,5851.934957532612+3564.219802363178j,6780.796713270107+4053.1618560932657j,7796.772917115782+4560.068111322387j,8906.047474221483+5079.47834892972j,10115.48163358797+5604.632757486319j,11432.556102714043+6127.189593011589j,12865.25627952+6636.892200441196j,14421.877527442395+7121.183848324525j,16110.720529687136+7564.773912313605j,17939.63910535779+7949.16759807494j,19915.395404781477+8252.185144343099j,22042.772054575347+8447.51703568474j,24323.391003613084+8504.390804980718j,26754.20005136653+8387.46313572441j
1039243.313,719.2921662463934+474.1396330914345j,1037.2774622804377+680.954681430955j,1414.6848587795646+924.4121416238478j,1852.6665951484222+1203.9031200427385j,2352.7514365719826+1518.6055142381385j,2916.8981072346837+1867.4348716347647j,3547.5498310796256+2249.0303246543313j,4247.683410992955+2661.5674469776163j,5020.859671060136+3102.747333531823j,5871.269640747969+3569.7022416662144j,6803.771886418182+4058.8419652493117j,7823.918436667163+4565.690307182436j,8937.962152585076+5084.6855938382205j,10152.83610873661+5608.939362728695j,11476.091833752685+6129.9477083272195j,12915.778470948428+6637.251081208444j,14480.238940193376+7118.041240319778j,16177.79207932753+7556.719464642054j,18016.261916542935+7934.4192876478255j,20002.307692500555+8228.521524685904j,22140.50310721128+8412.211006291302j,24432.11415641942+8454.154835625379j,26873.53771538008+8318.42164109903j
1047172.597,721.3975498828763+475.10432188816367j,1040.3280222328613+682.3248313162778j,1418.8726124012624+926.24834190843j,1858.19800111381+1206.2568635042426j,2359.8520877041346+1521.5157719356266j,2925.8180602820776+1870.923758805497j,3558.569566776699+2253.09796906221j,4261.120278679766+2666.1845025111847j,5037.074770120386+3107.8462316015043j,5890.674945975668+3575.1662034817773j,6826.837275924688+4064.490899886595j,7851.178141685825+4571.263028244602j,8970.019883479996+5089.817512320478j,10190.36774971261+5613.134717745812j,11519.844100348819+6132.545355189863j,12966.561251167943+6637.382926789323j,14538.908167164314+7114.582685940552j,16245.218895609649+7548.231825666275j,18093.28262653036+7919.085299147681j,20089.64768485102+8204.076974157513j,22238.66684907919+8375.878570027138j,24541.233072251613+8402.590623986669j,26993.16914605898+8247.690955555843j
1055162.38,723.5075343076672+476.0705051647627j,1043.385438673101+683.6969179917654j,1423.0701358717001+928.0868218953285j,1863.7429244695304+1208.6129971259945j,2366.9710708431426+1524.428109840543j,2934.7625228477164+1874.4137354110694j,3569.6217166004044+2257.1646780309566j,4274.59962618735+2670.7970796546897j,5053.345077480402+3112.934940029346j,5910.151410445441+3580.611228674823j,6849.993593839218+4070.10796305948j,7878.552953635848+4576.785235827879j,9002.221826772715+5094.872581460189j,10228.077969235997+5617.2166222110045j,11563.814551726337+6134.979398737769j,13017.606433676186+6637.283332625702j,14597.887020935736+7110.802084889086j,16313.002477843822+7539.302676028248j,18170.70188682615+7903.154481381913j,20177.414328556417+8178.836844441403j,22337.259224177415+8338.500944772753j,24650.738820978506+8349.674805170864j,27113.077984973945+8175.24313089314j
1063213.124,725.6221368496749+477.03818307867675j,1046.4497393580432+685.0709390837478j,1427.2774722549607+929.9275737274111j,1869.3014305733598+1210.971502646516j,2374.1084833793275+1527.342491480785j,2943.7316374833413+1877.9047348233871j,3580.706485521299+2261.2303369181054j,4288.1217427021+2675.404989567057j,5069.670993075832+3118.013157970432j,5929.699576044892+3586.0368503734244j,6873.241558311944+4075.6924457844916j,7906.0438012057075+4582.255873025982j,9034.569150285217+5099.849251044952j,10265.968186987933+5621.182835852873j,11608.004840050795+6137.24664671378j,13068.915825803202+6636.947813093095j,14657.177290189135+7106.6932247419j,16381.144269515316+7529.923545502967j,18248.52023830135+7886.615488050093j,20265.606372668983+8152.786246256612j,22436.27584613987+8300.059071256383j,24760.62195219163+8295.383728350927j,27233.247096271072+8101.049984089982j
1071325.294,727.7413749205009+478.0073557427771j,1049.5209521971128+686.4468921210056j,1431.4946648879345+931.7705893508335j,1874.873585247083+1213.332361433409j,2381.264423448524+1530.2588797229123j,2952.725547937518+1881.396689255993j,3591.8240802633836+2265.294829162513j,4301.686919968975+2680.008040260086j,5086.052920667245+3123.0805794121225j,5949.319989773152+3591.442593612296j,6896.581893835914+4081.243626710451j,7933.651620569025+4587.673864227385j,9067.0630297395+5104.745943058057j,10304.039829742083+5625.031077503139j,11652.4166206882+6139.343847917478j,13120.491228838404+6636.371799265888j,14716.780738453079+7102.2497786400645j,16449.64565510768+7520.0858107404j,18326.738106543606+7869.456774773163j,20354.222361711436+8125.910045915547j,22535.711988462976+8260.533609747003j,24870.872478667672+8239.693459154718j,27353.65854422351+8025.083107690859j
1079499.359,729.8652660146281+478.9780232248431j,1052.5991052533288+687.8247745335143j,1435.7217573778385+933.6158605143557j,1880.4594547760066+1215.695554480297j,2388.4389899471607+1533.1772367587114j,2961.7443991464106+1884.8895297560955j,3602.974709400967+2269.3580362158727j,4315.295452444279+2684.606036483015j,5102.491267529815+3128.1368932598334j,5969.013203337439+3596.827975423958j,6920.015331031805+4086.760772030323j,7961.377355231127+4593.038114864734j,9099.704648858786+5109.561051063347j,10342.294330973082+5628.759024454363j,11697.05155138118+6141.267691349299j,13172.334436089568+6635.550638127474j,14776.699102668275+7097.465303037622j,16518.507957090806+7509.780692764803j,18405.355796061118+7851.666597048384j,20443.26062586329+8098.19286476798j,22635.56256891666+8219.904943320598j,24981.479859155483+8182.579782848279j,27474.29356877132+7947.313883588611j
1087735.79,731.9938277099368+479.9501855469544j,1055.6842267431637+689.2045836515556j,1439.958793607142+935.4633787654503j,1886.0591059093226+1218.0610624029734j,2395.6322825397046+1536.0975240951739j,2970.7883372412625+1888.3831861885901j,3614.158583288271+2273.4198375532965j,4328.947637122059+2689.198779767267j,5118.986444705297+3133.1817831384305j,5988.779773491439+3602.192504537429j,6943.542606850053+4092.243135162508j,7989.2219561105385+4598.347511020048j,9132.495199142328+5114.292939772307j,10380.73313067919+5632.364311660045j,11741.911291808448+6143.01480506597j,13224.447232682625+6634.479590462157j,14836.93408994313+7092.33323681056j,16587.732432612844+7498.999254612287j,18484.373485632896+7833.23300697985j,20532.71927292746+8069.619076665357j,22735.82213956144+8178.153174457137j,25092.432979191646+8124.018210138183j,27595.13256332992+7867.713493777735j
1096035.065,734.1270776672411+480.9238426852656j,1058.7763450379887+690.5863167042507j,1444.2058177322435+937.3131354490114j,1891.672605872329+1220.4288654305042j,2402.8444016630465+1539.0197025455188j,2979.857509590655+1891.8775872036017j,3625.375914145038+2277.4801106093264j,4342.643773771027+2693.7860682681967j,5135.538867008042+3138.214927315495j,6008.620261984606+3607.535681278969j,6967.164464495856+4097.689956578764j,8017.186381510199+4603.600919087749j,9165.435879628329+5118.939944609307j,10419.357675159334+5635.844530941518j,11786.99750304092+6144.58175506973j,13276.83139399257+6633.153829694744j,14897.487377029065+7086.846898130998j,16657.32026947304+7487.732399496611j,18563.79122149257+7814.143851932429j,20622.596178691627+8040.172806944987j,22836.48487032239+8135.258129116493j,25203.72013074166+8063.983984765839j,27716.155048100183+7786.252938682617j
1104397.662,736.2650336305978+481.8989945694509j,1061.8754886639974+691.9699708186855j,1448.4628741871634+939.1651217039139j,1897.3000223566528+1222.7989434060044j,2410.0754485198936+1541.9437322255817j,2988.9520647481386+1895.3726602480624j,3636.6269160307024+2281.5387307663173j,4356.384164757799+2698.367696809596j,5152.148952903994+3143.235998688339j,6028.535235460702+3612.856997496249j,6990.881653460134+4103.100463568605j,8045.271597024083+4608.797185463701j,9198.527897188556+5123.5003709347675j,10458.169416637105+5639.197230274217j,11832.311847011386+6145.965044154822j,13329.488684829248+6631.568440120827j,14958.36060731148+7080.999483240047j,16727.27258357529+7475.970867564021j,18643.60891259741+7794.38677104277j,20712.8889789655+8009.837929461848j,22937.544537952206+8091.199354272141j,25315.32899634813+8002.452084912876j,27837.339648151497+7702.903048555611j
1112824.065,738.4077134275904+482.87564108215787j,1064.9816863026808+693.3555430187994j,1452.7300076828901+941.019328461501j,1902.941423534342+1225.171275776605j,2417.325525105512+1544.869572534315j,2998.0721525363433+1898.8683315131489j,3647.911804854722+2285.5955713259505j,4370.169115223873+2702.943456753252j,5168.817124699923+3148.244664611382j,6048.525265639266+3618.1559363317906j,7014.694929584331+4108.473869980211j,8073.47857576297+4613.9351360429955j,9231.772466018305+5127.972493750167j,10497.169813265107+5642.41991279922j,11877.855986179744+6147.161110575305j,13382.420857918034+6629.718415608053j,15019.555389590556+7074.784063694153j,16797.590414797058+7463.70523391667j,18723.82632401236+7773.949193395896j,20803.59505924067+7978.598066005673j,23038.99451023392+8045.956121070691j,25427.24662877658+7939.397230806098j,27958.66406799715+7617.634501015033j
1121314.759,740.5551349691551+483.85378205867977j,1068.0949667918067+694.7430302240269j,1457.007263210667+942.8757464421956j,1908.5968780563214+1227.5458415905073j,2424.5947341984897+1547.7971821510278j,3007.2179240028618+1902.3645259417103j,3659.2307984225513+2289.6505034618485j,4383.998933019958+2707.51313598695j,5185.543808498224+3153.240586841123j,6068.590929337563+3623.4319720754493j,7038.605055031321+4113.809376008777j,8101.808297990001+4619.013576052021j,9265.170807922088+5132.35455689632j,10536.360328597098+5645.510036162948j,11923.631582131347+6148.1663274316925j,13435.629653212583+6627.598657616236j,15081.073294718044+7068.19358528205j,16868.274722822658+7450.925906567564j,18804.443070622805+7752.818335745357j,20894.71154508696+7946.436584780762j,23140.827732880512+7999.507424583914j,25539.459428834405+7874.793895204545j,28080.105065068514+7530.417841344113j
1129870.237,742.7073162497829+484.8334172864216j,1071.2153591255344+696.1324292483539j,1461.2946860420232+944.7343661536873j,1914.2664550563666+1229.9226194914077j,2431.883179374686+1550.7265190218177j,3016.3895314479087+1905.8611672014895j,3670.584116441942+2293.7033961921106j,4397.87392874689+2712.076518859445j,5202.329434223258+3158.223421443801j,6088.732808424658+3628.684570052162j,7062.612798313532+4119.106167947134j,8130.261751380699+4624.031289506482j,9298.724151857194+5136.64477269738j,10575.742431298828+5648.465011675345j,11969.640296006157+6148.977000726596j,13489.116796100869+6625.203973990471j,15142.915854639828+7061.220864877392j,16939.32638407653+7437.623123287916j,18885.458610721536+7730.981200222497j,20986.23529182434+7913.336599535953j,23243.03671355491+7951.8319870654805j,25651.953127007422+7808.616308646706j,28201.638427137557+7441.223496958019j
