Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
119103.2713,261.371880612919+252.29766173865153j,376.4094719190923+363.1843330288066j,512.3994885541169+494.21297530230015j,669.36812966668+645.3811475964924j,847.3501619130795+816.6864580214175j,1046.3901412769767+1008.1263772094464j,1266.5436480288079+1219.7031272199306j,1507.8785098766791+1451.4104749241656j,1770.4760518865273+1703.242369995152j,2054.432358008762+1975.194354341472j,2359.859539800999+2267.261128784477j,2686.887023993593+2579.4364098247333j,3035.662857838507+2911.712767952731j,3406.3550367101043+3264.081443058866j,3799.15285562813+3636.5321323878698j,4214.26828738763+4029.0527462876107j,4651.937392775558+4441.629126690235j,5112.421763114205+4874.244723224245j,5596.0100010108945+5326.880221296199j,6103.019241782766+5799.513116225486j,6633.796721340286+6292.117226880643j,7188.721389411552+6804.662142063611j,7768.205581893395+7337.112591521622j
120012.0129,262.5692922639895+252.92919957080792j,378.1342465567308+364.0927196004917j,514.7480496804155+495.448313427491j,672.4372879525206+646.9934589453891j,851.2372418963628+818.7256627089838j,1051.1931262225162+1010.6422687487957j,1272.361343214959+1222.7453814813275j,1514.8107240909528+1455.028554652539j,1778.6237977118585+1707.4854914825162j,2063.8980710413734+1980.1114608213334j,2370.747317501652+2272.9008407981687j,2699.3028832985215+2585.8469696998773j,3049.715013599538+2918.9419777090206j,3422.1542008139904+3272.176595033627j,3816.8125558895126+3645.5399317991673j,4233.905209701222+4039.019224628663j,4673.6717446738685+4452.599544942592j,5136.377660323188+4886.2634635814165j,5622.315878116984+5339.990665943703j,6131.808289084588+5813.757511478598j,6665.207343389665+6307.536531138785j,7222.8976957884615+6821.295855039538j,7805.297899110498+7354.998563092406j
120927.688,263.7694237256908+253.56150084480197j,379.86294465764513+365.00219627016395j,517.101964220492+496.6851243757035j,675.5134612522455+648.6076801745198j,855.1332372568447+820.767266398557j,1056.0071747728464+1013.1610975835529j,1278.1925094638752+1225.7911571804364j,1521.75908999587+1458.6507811867177j,1786.790665620902+1711.733420851593j,2073.3861862228287+1985.0340655076554j,2381.661109821887+2278.5467629522527j,2711.7487291254006+2592.2644642416835j,3063.8015179821004+2926.178848720513j,3437.9925000030653+3280.280124714869j,3834.5166419567727+3654.556801059584j,4253.592277312083+4048.9954243288053j,4695.462558149313+4463.580276757688j,5160.396948797354+4898.293028834584j,5648.69275011428+5353.1123413864525j,6160.676673595682+5828.013410053997j,6696.706460756794+6322.967445695951j,7257.172549598734+6837.941083430373j,7842.499802575019+7372.895711599478j
121850.3497,264.9722730902518+254.1945679055811j,381.5955635639509+365.91276632320546j,519.461228729104+497.92341249572246j,678.5966453647655+650.2238167890469j,859.0381431494845+822.8112758057118j,1060.8322816823047+1015.6828716425227j,1284.0371415482057+1228.840463399163j,1528.7236028939992+1462.2771646239585j,1794.9766523068772+1715.9861689749905j,2082.8967026102337+1989.9621796960037j,2392.600919700395+2284.1989064643376j,2724.224569985031+2598.688903927671j,3077.922386801079+2933.4233898842976j,3453.8699604005647+3288.3920383122995j,3852.2651534829165+3663.5827423257892j,4273.329545596799+4058.981341889784j,4717.309911059627+4474.57131082339j,5184.479731501644+4910.333397512788j,5675.140750322882+5366.245213072239j,6189.624569284266+5842.280760598411j,6728.294293676812+6338.409898314079j,7291.546229088382+6854.597728979663j,7879.8116349892825+7390.803907123557j
122780.0511,266.1778384820085+254.82840311220752j,383.33210066735603+366.8244330642774j,521.8258398291791+499.1631821610107j,681.6868361802431+651.8418743242515j,862.9519548655204+824.8576976803221j,1065.6684419007252+1018.2075988909879j,1289.8952344642248+1231.8933092570073j,1535.7042584112103+1465.907715094832j,1803.1817548737044+1720.2437467488535j,2092.429619708836+1994.8958146926952j,2403.5667506678706+2289.8572825347214j,2736.730414933303+2605.120299190504j,3092.07763692075+2940.6756099848367j,3469.7866092676045+3296.512341855113j,3870.058130639296+3672.617757519837j,4293.11707288821+4068.976973349848j,4739.213882049173+4485.572635327431j,5208.626115513878+4922.384547289307j,5701.66001997262+5379.389245152221j,6218.652156704873+5856.5595102272555j,6759.97106992973+6353.863814800986j,7326.019017330378+6871.265691181081j,7917.233745921778+7408.723016821387j
123716.8461,267.38611805654057+255.46300883777306j,385.0725534039415+367.7371998173749j,524.1957942058137+500.4044377699391j,684.7840296750119+653.4618583455756j,866.8746678035067+826.906538807259j,1070.5156504974168+1020.7352873332059j,1295.7667833385883+1234.9497039146995j,1542.7010524084828+1469.542442765231j,1811.4059706468565+1724.506165099578j,2101.984937554852+1999.8349818083668j,2414.558606606545+2295.5219023567797j,2749.26627357744+2611.558660413653j,3106.2672858597857+2947.935517707755j,3485.742474539773+3304.641041210149j,3887.895615455681+3681.6618482576177j,4312.954918829893+4078.9823143512126j,4761.174553059105+4496.584237815336j,5232.836208587937+4934.446455143738j,5728.2506994252835+5392.544400933102j,6247.7596151057705+5870.849604955123j,6791.737019351538+6369.32911929343j,7360.591200228498+6887.944867364562j,7954.766489553365+7426.652905021247j
124660.7886,268.5971100024135+256.0983874693183j,386.8169192589128+368.6510699254844j,526.57108861627+501.64718374512336j,687.8882219172212+655.0837744482089j,870.8062774892944+828.9578060052438j,1075.373902730138+1023.2659450092617j,1301.6517836050482+1238.0096565653632j,1549.7139810176084+1473.1813578344243j,1819.6492973767308+1728.773434974264j,2111.562656511541+2004.7796923664719j,2425.5764919595813+2301.1927771039886j,2761.832156452639+2618.003997912079j,3120.4913521135177+2955.2031216200207j,3501.7375858031123+3312.778142026071j,3905.777651392977+3690.7150158603536j,4332.843143882581+4088.997360161521j,4783.1920070989345+4507.606105294212j,5257.110122050655+4946.519097193541j,5754.912933981026+5405.710642538124j,6276.947132248261+5885.150989089407j,6823.592375343211+6384.805734147791j,7395.263071721709+6904.635152330726j,7992.410226949796+7444.593433020729j
125611.9333,269.8108125411578+256.7345414077004j,388.56519576642444+369.5660467505644j,528.9517198808853+502.8914245337419j,690.9994090735305+656.7076282564288j,874.7467795763746+831.0115061264877j,1080.2431939974854+1025.799579996285j,1307.5502308438322+1241.073176441431j,1556.7430406910617+1476.8244705309298j,1827.91173308199+1733.0455673465149j,2121.162777402716+2009.7299576949615j,2436.6204119343306+2306.8699179180203j,2774.4280744562952+2624.456321955374j,3134.7498552063316+2962.478430162575j,3517.7719730035465+3320.923649796114j,3923.704282932013+3699.7772613692055j,4352.781811079403+4099.022105569417j,4805.266329894166+4518.6382241310575j,5281.447968948932+4958.602448777517j,5781.646871286543+5418.887931030828j,6306.214896560369+5899.463605674408j,6855.537376717142+6400.293579789657j,7430.034929269445+6921.336438589427j,8030.165326746462+7462.544458977706j
126570.3351,271.02722392732903+257.3714730675505j,390.31738050937406+370.4821336733664j,531.3376848944099+504.1371646067611j,694.1175873948074+658.3334254240144j,878.6961698456566+833.0676460562345j,1085.1235198830927+1028.3362004060677j,1313.4621208745766+1244.1402728094745j,1563.7882280322397+1480.471791121074j,1836.1932762110766+1737.3225732063559j,2130.785301589116+2014.6857891198877j,2447.690372067884+2312.5533359277224j,2787.0540396384904+2630.915642724459j,3149.042815059217+2969.7614516796143j,3533.845667951418+3329.077569769901j,3941.6755556696353+3708.848585536525j,4372.770984632769+4109.056544949765j,4827.397608863231+4529.68058009569j,5305.849866151959+4970.696484314027j,5808.452662131257+5432.076226348365j,6335.563100673333+5913.787396254162j,6887.572268278871+6415.792574623652j,7464.907075746418+6938.048616201389j,8068.032162003446+7480.505838079468j
127536.0494,272.24634245011976+258.0091848771315j,392.0734711220451+371.39933409322754j,533.7289806205264+505.38440845899703j,697.2427532437694+659.9611716328144j,882.6544441892361+835.1262327134409j,1090.0148761487094+1030.8758143849514j,1319.3874497259858+1247.210954970657j,1570.8495400851325+1484.1233298921193j,1844.4939255654615+1741.604463563725j,2140.4302308251454+2019.6471979715404j,2458.7863785837153+2318.243042228415j,2799.7100643270674+2637.381970354456j,3163.3702530529267+2977.052194356919j,3549.958703080537+3337.2399070162282j,3959.6915175349955+3717.928988742904j,4392.810731352405+4119.100672168315j,4849.585933525655+4540.733158326677j,5330.315931652693+4982.801177451223j,5835.330460532486+5445.275487272991j,6364.991941262562+5928.122300847281j,6919.697296316794+6431.302635314577j,7499.879819410251+6954.771572733889j,8106.011112115661+7498.477422358161j
128509.1319,273.4681664323952+258.6476792783328j,393.8334652866014+372.317651428147j,536.1256040921762+506.63316060912075j,700.3749030675431+661.5908725936318j,886.6215986602328+837.1872730475861j,1094.917258685428+1033.4184301156013j,1325.3262136693986+1250.2852322587294j,1577.9269740915636+1487.7790971644272j,1852.8136802936267+1745.8912494462584j,2150.0975672590707+2024.6141955826663j,2469.908438335042+2323.939047881743j,2812.396161849747+2643.8553148926217j,3177.7321913938667+2984.3506662494083j,3566.1111120080163+3345.410666387823j,3977.752216898019+3727.018471104637j,4412.901118408876+4129.154480713075j,4871.831395801744+4551.7959432984435j,5354.846286632843+4994.91650092031j,5862.280422761695+5458.485671478611j,6394.5016185852155+5942.468257953344j,6951.912713339587+6446.8236764290195j,7534.953474306924+6971.505193185013j,8144.102564919144+7516.45906046768j
129489.6389,274.6926942321126+259.2869587264545j,395.59736073954974+373.23708911429605j,538.5275524161754+507.8834255990124j,703.5140334139782+663.2225340454307j,890.5976294088819+839.2507740419169j,1099.8306635796193+1035.9640558134186j,1331.2784091697765+1253.3631140416835j,1585.0205275401486+1491.439103288365j,1861.1525398642254+1750.182941901023j,2159.787313612069+2029.5867932763792j,2481.0565586239773+2329.641363924148j,2825.1123463105587+2650.335686305956j,3192.128652954303+2991.656875289904j,3582.3029296851+3353.589852502878j,3995.8577040652485+3736.1170323732035j,4433.042215445361+4139.217963549167j,4894.134089121899+4562.8689188643j,5379.441054946028+5007.042426552353j,5889.302709773096+5471.706735341636j,6424.092336873029+5956.825204496958j,6984.218776163181+6462.35561052444j,7570.128359122954+6988.24936002818j,8182.3069119450265+7534.45059799519j
130477.6271,275.91992424279215+259.9270256902232j,397.36515526761815+374.15765060624153j,540.9348227736385+509.1352079937793j,706.6601409299823+664.8561617549585j,894.5825327316782+841.3167427104042j,1104.7550871008889+1038.5126997262814j,1337.2440329054443+1256.4446097203106j,1592.1301982757811+1495.1033586365415j,1869.5105041115382+1754.4795519897439j,2169.4994729941973+2034.5650023751305j,2492.230747399617+2335.350001352551j,2837.8586322082233+2656.823094501885j,3206.5596614238666+2998.970829275325j,3598.5341920520186+3361.777469763346j,4014.0080304451103+3745.2246719819204j,4453.234093799578+4149.291113160596j,4916.494109917914+4573.95206814544j,5404.100362897152+5019.178925273416j,5916.397484974176+5484.938634067758j,6453.764304496893+5971.193075784198j,7016.615746493016+6477.898348077819j,7605.404800125904+7005.003952929355j,8220.624554554266+7552.451876918342j
131473.1535,277.1498548932094+260.567882651642j,399.1368467116343+375.07933937648266j,543.3474124175773+510.38851238160106j,709.8132223724494+666.4917615159201j,898.5763050721832+843.3851860971417j,1109.690525694179+1041.0643701345202j,1343.2230818481248+1259.5297287222966j,1599.255984439628+1498.7718736064837j,1877.8875734155508+1758.7810907764947j,2179.2340490412603+2039.5488341908301j,2503.431013288242+2341.064971120049j,2850.6350353347307+2663.317549268738j,3221.0252418658647+3006.292535826232j,3614.80493638204+3369.973522323956j,4032.2032494523523+3754.341388975289j,4473.476826850172+4159.373921513075j,4938.911556087986+4585.045373621331j,5428.824339152874+5031.325967098137j,5943.56491490864+5498.181321627836j,6483.517732810281+5985.571805562394j,7049.103889528809+6493.451797553036j,7640.783126984402+7021.768849037546j,8259.0558965589+7570.462736148347j
132476.2756,278.38248464900346+261.209532105893j,400.91243296530394+376.002158915477j,545.7653186777624+511.6433433732668j,712.9732745863034+668.1293391500717j,902.5789429919886+845.4561112779493j,1114.6369759487036+1043.6190753527203j,1349.2155531272688+1262.6184805101393j,1606.3978844252701+1502.4446586220909j,1886.2837482755804+1763.0875693526266j,2188.9910459021353+2044.538300022792j,2514.657365499448+2346.786284137924j,2863.4415716984663+2669.819060341355j,3235.525420054718+3013.6220024247527j,3631.1152008956906+3378.178014114342j,4050.4434152266667+3763.4671820908015j,4493.770489171352+4169.466380104474j,4961.386527852298+4596.148817058444j,5453.613116036555+5043.483521012367j,5970.8051689370495+5511.434750760183j,6513.352838093011+5999.961325845344j,7081.68347755498+6509.01586508217j,7676.263674948095+7038.543922772278j,8297.601352439371+7588.483010791002j
133487.0513,279.6178120119224+261.8519765612989j,402.6919119757033+376.9261127315252j,548.188538960977+512.8997056021249j,716.1402945311282+669.7689005054065j,906.5904432038103+847.5295253578064j,1119.5944346893766+1046.1768237229326j,1355.2214441535602+1265.7108745724595j,1613.5558969829983+1506.1217241266045j,1894.699029821837+1767.39899880318j,2198.7704680984307+2049.5334111660595j,2525.9098137703536+2352.513951278871j,2876.278258461546+2676.3276373360472j,3250.060222826737+3020.9592363861393j,3647.4650251611292+3386.3909488041804j,4068.7285840711866+3772.602049649559j,4514.1151578312065+4179.568479861306j,4983.919128333733+4607.262379450174j,5478.466827517508+5055.651555111422j,5998.118420475437+5524.698872851083j,6543.269839906573+6014.3615670082345j,7114.354785009273+6524.590454822295j,7711.846786719484+7055.3290456050745j,8336.261342670223+7606.512532464943j
134505.5392,280.8558355212201+262.4952185391552j,404.4752817462612+377.851204350456j,550.6170707475221+514.1576037240129j,719.314279271784+671.4104514563426j,910.6108025472595+849.6054354721254j,1124.5628988720703+1048.7376236214086j,1361.2407525685085+1268.8069204266849j,1620.7300211085815+1509.8030805880628j,1903.1334193632542+1771.71539023509j,2208.5723207421343+2054.5341788942746j,2537.1883685242055+2358.2479833621687j,2889.1451133843566+2682.843289784153j,3264.629677885448+3028.304244868741j,3663.8544501169913+3394.612329795342j,4087.0588131126915+3781.7459896438995j,4534.5109115675095+4189.68021118616j,5006.509462180465+4618.386041106412j,5503.385611192299+5067.830036422749j,6025.504846260932+5537.973637965821j,6573.268962412342+6028.772457654484j,7147.118093591892+6540.175468499268j,7747.532810863197+7072.1240861476335j,8375.036293160574+7624.551129305538j
135531.798,282.0965537537049+263.13926057366933j,406.26254033433327+378.7774373156317j,553.0509115996701+515.4170424165472j,722.4952259682995+673.0539979042774j,914.6400180204208+851.6838487843235j,1129.5423656913213+1051.301483450495j,1367.273476237434+1271.9066276187398j,1627.9202561183238+1513.4887384943418j,1911.5869187846279+1776.036754748825j,2218.3966094739753+2059.540614462201j,2548.493040779709+2363.9883911585857j,2902.042155178994+2689.3660271041763j,3279.233813914054+3035.6570348611267j,3680.283517695751+3402.8421602425974j,4105.43416175982+3790.8989996228092j,4554.957830449066+4199.801563976218j,5029.157636414509+4629.519781578587j,5528.369607103549+5080.018930985221j,6052.964626101177+5551.258994849307j,6603.350433749891+6043.193924634108j,7179.9736878093245+6555.77080574478j,7783.322099190431+7088.928910336852j,8413.926637748737+7642.5986256824635j
136565.887,283.33996532393616+263.784105211889j,408.0536858541949+379.7048151877543j,555.4900591552445+516.6780263795629j,725.6831319006187+674.6995457756038j,918.6780867452294+853.7647724877697j,1134.5328324689342+1053.8684116460836j,1373.3196132808291+1275.0100057201448j,1635.126601713471+1517.1787083466509j,1920.0595302249928+1780.3631034590555j,2228.2433402734796+2064.5527291174394j,2559.823842325338+2369.7351853737237j,2914.9694030968285+2695.895858627846j,3293.8726608196116+3043.0176131585868j,3696.7522712386944+3411.080443016346j,4123.854690404563+3800.0610767793787j,4575.455997321138+4209.932527497785j,5051.863760815113+4640.663579610604j,5553.418957681109+5092.218203836512j,6080.497943826085+5564.554890816464j,6633.514485726846+6057.6258930417225j,7212.921858145436+6571.3763637869015j,7819.215012393737+7105.743380883401j,8452.932817482699+7660.654842193029j
137607.866,284.58606888536536+264.4297550135561j,409.848716476621+380.6333415446532j,557.9345111342654+517.940560334224j,728.8779944499062+676.3471010228145j,922.7250060034324+855.8482138029831j,1139.5342967711067+1056.4384166689074j,1379.3791620678403+1278.1170643278224j,1642.3490578299338+1520.8730006695428j,1928.5512563433606+1784.6944474749914j,2238.1125198366203+2069.5705340708555j,2571.180785410763+2375.48837666922j,2927.9268775718683+2702.432793548969j,3308.5462492387496+3050.385986395784j,3713.260755086214+3419.3271807292836j,4142.320461298951+3809.232217875041j,4596.005496258833+4220.07309049778j,5074.627947339623+4651.817413170885j,5578.5338089117995+5104.427818895309j,6108.104985153409+5577.861271921757j,6663.761354562266+6072.068286122916j,7245.962901006096+6586.992037403519j,7855.211915589752+7122.56735762271j,8492.055280619023+7678.719595601816j
138657.7951,285.8348631301431+265.0762125510299j,411.64763043018297+381.56301998119835j,560.3842653375938+519.2046490231712j,732.0798111098851+677.9966696234077j,926.780773217365+857.9341799786023j,1144.5467563202462+1059.01150700997j,1385.452121206502+1281.2278130639947j,1649.5876247480724+1524.571626002219j,1937.062100122067+1789.0307979126835j,2248.0041553116826+2074.5940405135575j,2582.5638830928006+2381.2479756335297j,2940.9145995229806+2708.976840972289j,3323.254611148736+3057.7621609951j,3729.8090153704984+3427.5823756644913j,4160.831538138422+3818.4124192655954j,4616.606413646882+4230.223241107044j,5097.4503102935605+4662.981259424829j,5603.714309570541+5116.647739006773j,6135.785941556534+5591.178082588431j,6694.0912816935615+6086.5210251650915j,7279.097116041665+6602.617719136613j,7891.313181259229+7139.400697184747j,8531.29448188128+7696.7926988495465j
139715.735,287.0863467896601+265.7234804092336j,413.45042600133246+382.49385410912004j,562.8393196464514+520.4702972102968j,735.2885794854305+679.6482575798104j,930.8453859570675+860.0226782905395j,1149.5702090506993+1061.58769118639j,1391.5384895711732+1284.342261573412j,1656.8423030880326+1528.2745948971847j,1945.592064984379+1793.3721658848729j,2257.918254297928+2079.623259616301j,2593.97314903946+2387.0139927942514j,2953.9325909065033+2715.528009867472j,3337.997779231063+3065.146143211085j,3746.397098917901+3435.846029860076j,4179.387986323744+3827.6016768692066j,4637.258837523857+4240.382966881409j,5120.330966108782+4674.155094741157j,5628.960611515477+5128.877925895582j,6163.5410069619065+5604.505265875305j,6724.504511613622+6100.984029661736j,7312.324809322244+6618.25329895235j,7927.519185835581+7156.243253281945j,8570.650885223047+7714.873960707017j
140781.7469,288.3405186355251+266.371561185458j,415.25710153472994+383.4258475568886j,565.2996720252825+521.7375096803444j,738.5042972950184+681.3018709188631j,934.9188419454892+862.1137160412009j,1154.6046530907988+1064.1669777417837j,1397.6382662811268+1287.4604195243396j,1664.1130937770745+1531.98191792243j,1954.1411548354395+1797.7185624965637j,2267.8548250115773+2084.6582025136227j,2605.4085975146454+2392.786438616995j,2966.9808743640197+2722.0863090932744j,3352.7757875039415+3072.5379390752864j,3763.0250543918937+3444.118145006857j,4197.989872747051+3836.799986176745j,4657.962858793857+4250.552254684293j,5143.270034578889+4685.338894563253j,5654.27286902872+5141.118340208242j,6191.370378664529+5617.842763374303j,6755.001293789688+6115.457217109315j,7345.646292648951+6633.898664259394j,7963.830315920025+7173.094876029771j,8610.124960409476+7732.963186050683j
141855.8923,289.59737747891324+267.0204574893956j,417.06765543530315+384.35900396948875j,567.7653205201141+523.0062912389883j,741.7269623669524+682.9575156918606j,939.0011390525952+864.2073005595506j,1159.6500867645923+1066.7493752461774j,1403.7514507091398+1290.582296607223j,1671.3999980882984+1535.693605656854j,1962.709373885055+1802.0699988577671j,2277.8138761475157+2089.6988803135646j,2616.870243592226+2398.5653234849237j,2980.059473587872+2728.6517473639797j,3367.5886707926948+3079.9375544354334j,3779.692931293027+3452.398722526408j,4216.6372658289865+3846.0073422406044j,4678.71856875875+4260.731090897791j,5166.267636382963+4696.532633621882j,5679.6512392361765+5153.36894145895j,6219.2742574649155+5631.190515174653j,6785.581881184641+6129.940503111193j,7379.061881121102+6649.553700112402j,8000.24695932072+7189.955412807126j,8649.717184480316+7751.060175661647j
142938.2332,290.8569221725842+267.670171942869j,418.88208616735886+385.2933270083598j,570.2362632655672+524.2766467119815j,744.9565726495819+684.6151979736687j,943.0922753049541+866.3034392001894j,1164.7065085985441+1069.334892294346j,1409.878042510778+1293.7079025310973j,1678.7030176265685+1539.4096686902994j,1971.2967268446068+1806.4264860654123j,2287.795416989619+2094.7453040856794j,2628.3581029387888+2404.3506577139588j,2993.168413021087+2735.224333269909j,3382.4364653326584+3087.3449948970447j,3796.400780877418+3460.687763485087j,4235.33023618848+3855.2237396043565j,4699.526062776881+4270.919461075964j,5189.323896434072+4707.736285609706j,5705.0958836770715+5165.629687855098j,6247.25284949559+5644.548459651548j,6816.246533134919+6144.433801060141j,7412.571897346277+6665.218288745231j,8036.769514611008+7206.824707215848j,8689.42804380555+7769.164725923192j
144028.8323,292.11915160959444+268.32070717992485j,420.7003922562851+386.2288203511217j,572.7124984779705+525.5485809456503j,748.1931262025158+686.2749238629752j,947.1922488855646+868.4021393426326j,1169.7739173185369+1071.9235375059989j,1416.0180415702243+1296.8372470279583j,1686.0221543299338+1543.1301176230197j,1979.9032188679926+1810.7880352075454j,2297.7994573504507+2099.7974848652184j,2639.8721919455947+2410.142451539422j,3006.3077178347758+2741.8040752772113j,3397.3192081083034+3094.760265877878j,3813.148655495934+3468.9852686452905j,4254.068855374418+3864.449172410141j,4720.385436402758+4281.117350290039j,5212.438940602307+4718.949823473717j,5730.6069651174685+5177.900536586418j,6275.306362380992+5657.916533825124j,6846.995512118623+6158.937022425354j,7446.176668627042+6680.892309809525j,8073.398385241502+7223.702599635384j,8729.258030280243+7787.276629164329j
145127.7525,293.3840647248778+268.97206584659057j,422.52257228802864+387.16548769157225j,575.1940244605403+526.8220988062222j,751.4366212064367+687.9366994813829j,951.3010581267285+870.503408391949j,1174.852311862132+1074.5153195239773j,1422.171448069108+1299.9703398457777j,1693.357410488934+1546.8549630620764j,1988.5288555245552+1815.1546573633068j,2307.8260076025117+2104.8554336470665j,2651.41252770341+2415.9407151145215j,3019.4774143779077+2748.3909816831265j,3412.2369373620063+3102.183372557551j,3829.9366088857405+3477.291238433637j,4272.853197369548+3873.6836342486604j,4741.296788329813+4291.324742843221j,5235.612899048607+4730.1732190783205j,5756.184651413344+5190.181443423616j,6303.435008952345+5671.294672958582j,6877.829085150153+6173.450076583333j,7479.876526449259+6696.575640395627j,8110.133979653947+7240.58892716757j,8769.207646027342+7805.395673074349j
146235.0574,294.6516604952226+269.62425060083143j,424.3486249110992+388.10333273935805j,577.6808396053568+528.097205179587j,754.6870559604307+689.6005309732509j,955.4187015282055+872.6072537765472j,1179.941691369028+1077.110247014707j,1428.3382624405972+1303.1071907520857j,1700.7087887216198+1550.5842156231938j,1997.1736427979886+1819.5263636025584j,2317.87507864292+2109.919161388268j,2662.9791279937217+2421.745458509192j,3032.677529668109+2754.9850606585533j,3427.189692460889+3109.614319883004j,3846.764696500424+3485.605672899452j,4291.683337358879+3882.9271182673347j,4762.260219362138+4301.541622351553j,5258.845902969043+4741.406443507833j,5781.829111771038+5202.47236307186j,6331.639005252624+5684.682810736892j,6908.74752393608+6187.972870763465j,7513.67180998667+6712.268154607396j,8146.976716038831+7257.483523052506j,8809.277399614017+7823.521641042994j
147350.8108,295.9219379399945+270.2772641124341j,426.1785488366364+389.042359219917j,580.1729423902302+529.3739049712983j,757.9444288814616+691.2664245056559j,959.5451777420844+874.7136829493666j,1185.0420551938942+1079.7083286663183j,1434.5184854040976+1306.2478095295419j,1708.0762920228153+1554.3178859248844j,2005.8375871718154+1823.9031649757458j,2327.946682025465+2114.9886789925904j,2674.5720113780735+2427.556691697761j,3045.908091772683+2761.586320208484j,3442.177513996129+3117.053112554048j,3863.6329746922056+3493.928571789916j,4310.55935235031+3892.179617101958j,4783.275832035009+4311.767971770676j,5282.138087094631+4752.649466801744j,5807.540519955522+5214.773248824762j,6359.918572304975+5698.080879049409j,6939.751105696837+6202.505309926043j,7547.562863501532+6727.969723789417j,8183.9270170821865+7274.386217189345j,8849.467807723444+7841.654311907816j
