Frequency,N=5,N=6,N=7,N=8,N=9,N=10,N=11,N=12,N=13,N=14,N=15,N=16,N=17,N=18,N=19,N=20,N=21,N=22,N=23,N=24,N=25,N=26,N=27
727057.6173,418.483+290.726j,610.85+421.983j,843.683+577.49j,1108.58+754.775j,1410.89+953.152j,1749.79+1171.38j,2126.58+1416.5j,2541.37+1673.56j,2988.39+1947.31j,3475.24+2253.88j,4018.25+2572.39j,4567.23+2891.1j,5173.97+3232.54j,5857.59+3587.85j,6735.26+4079.09j,7296.22+4340.72j,8071.89+4749.15j,9004.39+5079.19j,9883.16+5460.14j,10859.6+5847.77j,11889.5+6155.61j,12919.1+6580.73j,13975.1+7019.68j
732604.9671,419.758+291.293j,612.717+422.802j,846.283+578.599j,1112.01+756.209j,1415.31+954.929j,1755.33+1173.51j,2133.35+1419.02j,2549.58+1676.43j,2998.18+1950.51j,3486.7+2257.51j,4031.69+2576.3j,4582.72+2895.24j,5191.77+3236.85j,5878.16+3592.08j,6759.22+4083.49j,7322.61+4344.73j,8101.39+4753.06j,9038.36+5081.36j,9920.98+5461.3j,10901.8+5847.39j,11936.7+6152.45j,12970.8+6576.05j,14031.3+7013.48j
738194.6423,421.035+291.86j,614.588+423.622j,848.889+579.708j,1115.46+757.644j,1419.73+956.706j,1760.88+1175.63j,2140.14+1421.55j,2557.82+1679.3j,3008.0+1953.7j,3498.19+2261.12j,4045.18+2580.19j,4598.27+2899.37j,5209.65+3241.13j,5898.81+3596.26j,6783.28+4087.85j,7349.1+4348.67j,8131.0+4756.88j,9072.46+5083.39j,9958.96+5462.3j,10944.2+5846.81j,11984.1+6149.02j,13022.7+6571.07j,14087.8+7006.93j
743826.9661,422.315+292.428j,616.464+424.444j,851.501+580.819j,1118.91+759.08j,1424.17+958.485j,1766.45+1177.75j,2146.95+1424.08j,2566.07+1682.17j,3017.85+1956.88j,3509.71+2264.73j,4058.72+2584.08j,4613.86+2903.48j,5227.58+3245.38j,5919.54+3600.41j,6807.43+4092.15j,7375.7+4352.55j,8160.74+4760.62j,9106.72+5085.3j,9997.11+5463.13j,10986.9+5846.03j,12031.7+6145.33j,13074.9+6565.78j,14144.6+7000.01j
749502.2637,423.598+292.997j,618.344+425.266j,854.119+581.93j,1122.37+760.518j,1428.61+960.264j,1772.03+1179.87j,2153.77+1426.61j,2574.36+1685.03j,3027.73+1960.06j,3521.27+2268.33j,4072.3+2587.94j,4629.51+2907.57j,5245.58+3249.6j,5940.34+3604.51j,6831.68+4096.39j,7402.41+4356.35j,8190.6+4764.27j,9141.12+5087.07j,10035.4+5463.81j,11029.7+5845.04j,12079.6+6141.36j,13127.3+6560.17j,14201.6+6992.74j
755220.863,424.884+293.567j,620.228+426.09j,856.743+583.043j,1125.84+761.956j,1433.07+962.044j,1777.63+1181.99j,2160.62+1429.13j,2582.66+1687.89j,3037.64+1963.23j,3532.87+2271.92j,4085.92+2591.8j,4645.21+2911.64j,5263.64+3253.8j,5961.22+3608.58j,6856.02+4100.58j,7429.23+4360.08j,8220.59+4767.83j,9175.67+5088.71j,10073.9+5464.31j,11072.6+5843.84j,12127.6+6137.11j,13179.9+6554.23j,14258.9+6985.09j
760983.0944,426.173+294.137j,622.116+426.914j,859.373+584.157j,1129.31+763.396j,1437.54+963.825j,1783.24+1184.12j,2167.48+1431.66j,2590.99+1690.74j,3047.58+1966.4j,3544.5+2275.5j,4099.59+2595.64j,4660.96+2915.69j,5281.77+3257.96j,5982.18+3612.59j,6880.46+4104.71j,7456.15+4363.73j,8250.69+4771.3j,9210.37+5090.21j,10112.6+5464.64j,11115.8+5842.42j,12175.9+6132.58j,13232.7+6547.96j,14316.4+6977.07j
766789.2909,427.464+294.708j,624.009+427.74j,862.01+585.272j,1132.8+764.836j,1442.02+965.606j,1788.87+1186.24j,2174.36+1434.18j,2599.35+1693.59j,3057.56+1969.56j,3556.17+2279.07j,4113.3+2599.47j,4676.77+2919.72j,5299.96+3262.1j,6003.22+3616.57j,6904.99+4108.78j,7483.19+4367.31j,8280.92+4774.68j,9245.22+5091.58j,10151.4+5464.8j,11159.2+5840.78j,12224.3+6127.75j,13285.8+6541.36j,14374.1+6968.66j
772639.7879,428.759+295.28j,625.905+428.566j,864.652+586.388j,1136.29+766.278j,1446.51+967.389j,1794.51+1188.36j,2181.26+1436.71j,2607.72+1696.44j,3067.56+1972.71j,3567.88+2282.64j,4127.06+2603.28j,4692.64+2923.72j,5318.22+3266.21j,6024.33+3620.5j,6929.61+4112.8j,7510.33+4370.81j,8311.28+4777.97j,9280.22+5092.8j,10190.4+5464.79j,11202.7+5838.91j,12273.0+6122.64j,13339.1+6534.42j,14432.1+6959.87j
778534.9234,430.056+295.853j,627.806+429.394j,867.3+587.505j,1139.79+767.721j,1451.01+969.171j,1800.17+1190.48j,2188.18+1439.23j,2616.13+1699.29j,3077.59+1975.86j,3579.62+2286.19j,4140.86+2607.08j,4708.56+2927.71j,5336.54+3270.28j,6045.53+3624.38j,6954.34+4116.75j,7537.59+4374.24j,8341.76+4781.16j,9315.38+5093.87j,10229.5+5464.59j,11246.5+5836.82j,12321.9+6117.23j,13392.6+6527.13j,14490.4+6950.68j
784475.0379,431.356+296.427j,629.712+430.223j,869.955+588.623j,1143.3+769.165j,1455.52+970.955j,1805.84+1192.6j,2195.12+1441.75j,2624.55+1702.13j,3087.65+1979.0j,3591.4+2289.74j,4154.71+2610.86j,4724.53+2931.67j,5354.93+3274.32j,6066.81+3628.22j,6979.16+4120.65j,7564.95+4377.58j,8372.37+4784.25j,9350.68+5094.8j,10268.8+5464.21j,11290.4+5834.5j,12371.0+6111.51j,13446.3+6519.48j,14548.9+6941.09j
790460.4747,432.659+297.001j,631.621+431.052j,872.616+589.742j,1146.82+770.61j,1460.04+972.739j,1811.52+1194.72j,2202.08+1444.27j,2633.0+1704.96j,3097.75+1982.13j,3603.22+2293.27j,4168.61+2614.62j,4740.56+2935.61j,5373.39+3278.33j,6088.17+3632.01j,7004.08+4124.48j,7592.43+4380.85j,8403.11+4787.24j,9386.14+5095.59j,10308.4+5463.65j,11334.6+5831.94j,12420.3+6105.49j,13500.3+6511.48j,14607.6+6931.09j
796491.5795,433.965+297.576j,633.535+431.883j,875.283+590.862j,1150.35+772.056j,1464.58+974.524j,1817.22+1196.84j,2209.05+1446.79j,2641.48+1707.8j,3107.87+1985.25j,3615.08+2296.8j,4182.55+2618.37j,4756.64+2939.53j,5391.92+3282.31j,6109.62+3635.76j,7029.1+4128.24j,7620.02+4384.03j,8433.97+4790.13j,9421.75+5096.21j,10348.0+5462.89j,11378.9+5829.14j,12469.8+6099.15j,13554.6+6503.12j,14666.6+6920.67j
802568.7009,435.274+298.151j,635.453+432.715j,877.956+591.983j,1153.88+773.503j,1469.13+976.309j,1822.94+1198.96j,2216.05+1449.3j,2649.98+1710.63j,3118.03+1988.37j,3626.97+2300.31j,4196.54+2622.11j,4772.79+2943.42j,5410.51+3286.26j,6131.14+3639.45j,7054.22+4131.94j,7647.72+4387.13j,8464.96+4792.92j,9457.51+5096.69j,10387.9+5461.94j,11423.4+5826.1j,12519.6+6092.49j,13609.0+6494.38j,14725.8+6909.83j
808692.1898,436.586+298.728j,637.376+433.547j,880.636+593.105j,1157.42+774.951j,1473.68+978.095j,1828.67+1201.08j,2223.06+1451.82j,2658.51+1713.45j,3128.22+1991.48j,3638.9+2303.82j,4210.58+2625.82j,4788.99+2947.29j,5429.17+3290.17j,6152.75+3643.09j,7079.44+4135.58j,7675.54+4390.14j,8496.09+4795.61j,9493.43+5097.0j,10427.9+5460.79j,11468.1+5822.81j,12569.5+6085.51j,13663.7+6485.27j,14785.3+6898.56j
814862.4002,437.9+299.305j,639.303+434.381j,883.321+594.229j,1160.98+776.4j,1478.25+979.881j,1834.42+1203.2j,2230.1+1454.33j,2667.06+1716.27j,3138.44+1994.58j,3650.87+2307.31j,4224.66+2629.52j,4805.24+2951.13j,5447.9+3294.04j,6174.45+3646.68j,7104.75+4139.14j,7703.47+4393.06j,8527.34+4798.18j,9529.5+5097.15j,10468.1+5459.44j,11513.0+5819.27j,12619.7+6078.19j,13718.6+6475.77j,14845.1+6886.85j
821079.6883,439.218+299.883j,641.234+435.215j,886.013+595.353j,1164.54+777.849j,1482.83+981.667j,1840.18+1205.31j,2237.15+1456.84j,2675.63+1719.09j,3148.69+1997.67j,3662.88+2310.79j,4238.79+2633.2j,4821.56+2954.95j,5466.7+3297.88j,6196.22+3650.22j,7130.18+4142.64j,7731.52+4395.9j,8558.73+4800.65j,9565.74+5097.14j,10508.5+5457.89j,11558.1+5815.47j,12670.1+6070.54j,13773.8+6465.88j,14905.0+6874.69j
827344.4136,440.538+300.462j,643.17+436.051j,888.712+596.478j,1168.11+779.3j,1487.43+983.454j,1845.96+1207.43j,2244.22+1459.36j,2684.24+1721.9j,3158.97+2000.76j,3674.92+2314.27j,4252.97+2636.86j,4837.93+2958.74j,5485.57+3301.69j,6218.09+3653.71j,7155.7+4146.07j,7759.68+4398.65j,8590.25+4803.01j,9602.13+5096.97j,10549.0+5456.13j,11603.5+5811.41j,12720.7+6062.55j,13829.1+6455.6j,14965.3+6862.08j
833656.9378,441.862+301.042j,645.11+436.888j,891.417+597.604j,1171.68+780.752j,1492.03+985.242j,1851.76+1209.55j,2251.31+1461.86j,2692.86+1724.71j,3169.29+2003.83j,3687.01+2317.72j,4267.2+2640.51j,4854.36+2962.51j,5504.51+3305.45j,6240.03+3657.15j,7181.33+4149.43j,7787.96+4401.3j,8621.9+4805.26j,9638.68+5096.62j,10589.7+5454.17j,11649.0+5807.08j,12771.5+6054.21j,13884.7+6444.91j,15025.7+6849.01j
840017.6258,443.188+301.622j,647.054+437.725j,894.128+598.731j,1175.27+782.204j,1496.65+987.029j,1857.57+1211.66j,2258.43+1464.37j,2701.52+1727.51j,3179.64+2006.9j,3699.13+2321.17j,4281.47+2644.13j,4870.85+2966.25j,5523.52+3309.18j,6262.07+3660.52j,7207.06+4152.71j,7816.36+4403.86j,8653.68+4807.39j,9675.38+5096.1j,10630.7+5451.98j,11694.7+5802.48j,12822.5+6045.51j,13940.6+6433.81j,15086.5+6835.47j
846426.8449,444.518+302.203j,649.003+438.564j,896.845+599.859j,1178.87+783.658j,1501.27+988.817j,1863.39+1213.77j,2265.56+1466.87j,2710.2+1730.31j,3190.02+2009.96j,3711.3+2324.61j,4295.8+2647.74j,4887.39+2969.96j,5542.6+3312.87j,6284.19+3663.85j,7232.89+4155.92j,7844.88+4406.33j,8685.6+4809.41j,9712.25+5095.41j,10671.7+5449.58j,11740.6+5797.61j,12873.8+6036.46j,13996.6+6422.29j,15147.4+6821.45j
852884.9654,445.85+302.785j,650.956+439.403j,899.569+600.988j,1182.47+785.112j,1505.91+990.605j,1869.24+1215.89j,2272.71+1469.38j,2718.9+1733.1j,3200.44+2013.01j,3723.5+2328.03j,4310.17+2651.33j,4904.0+2973.64j,5561.76+3316.53j,6306.4+3667.11j,7258.83+4159.06j,7873.52+4408.69j,8717.66+4811.31j,9749.28+5094.54j,10713.0+5446.96j,11786.7+5792.46j,12925.2+6027.04j,14052.9+6410.34j,15208.7+6806.95j
859392.3606,447.186+303.367j,652.914+440.244j,902.3+602.118j,1186.08+786.567j,1510.57+992.394j,1875.09+1218.0j,2279.89+1471.88j,2727.63+1735.88j,3210.89+2016.05j,3735.75+2331.44j,4324.6+2654.89j,4920.67+2977.3j,5580.98+3320.14j,6328.69+3670.32j,7284.87+4162.12j,7902.27+4410.96j,8749.85+4813.08j,9786.47+5093.48j,10754.4+5444.11j,11833.0+5787.02j,12976.9+6017.25j,14109.5+6397.97j,15270.1+6791.95j
865949.4062,448.524+303.951j,654.876+441.085j,905.037+603.249j,1189.7+788.023j,1515.23+994.183j,1880.97+1220.11j,2287.08+1474.37j,2736.39+1738.67j,3221.37+2019.08j,3748.03+2334.84j,4339.07+2658.44j,4937.4+2980.93j,5600.28+3323.71j,6351.08+3673.46j,7311.03+4165.1j,7931.15+4413.13j,8782.18+4814.74j,9823.83+5092.24j,10796.1+5441.03j,11879.5+5781.3j,13028.8+6007.08j,14166.2+6385.15j,15331.8+6776.46j
872556.4813,449.866+304.535j,656.843+441.928j,907.78+604.38j,1193.34+789.48j,1519.9+995.971j,1886.86+1222.22j,2294.29+1476.87j,2745.18+1741.44j,3231.89+2022.1j,3760.35+2338.22j,4353.6+2661.97j,4954.18+2984.53j,5619.65+3327.24j,6373.55+3676.55j,7337.28+4168.0j,7960.15+4415.2j,8814.65+4816.27j,9861.34+5090.82j,10837.9+5437.72j,11926.2+5775.27j,13080.9+5996.52j,14223.2+6371.89j,15393.7+6760.45j
879213.9674,451.21+305.12j,658.814+442.771j,910.53+605.513j,1196.97+790.938j,1524.59+997.76j,1892.77+1224.33j,2301.53+1479.36j,2753.99+1744.21j,3242.44+2025.11j,3772.72+2341.59j,4368.17+2665.47j,4971.03+2988.09j,5639.09+3330.73j,6396.11+3679.58j,7363.65+4170.82j,7989.27+4417.16j,8847.26+4817.67j,9899.02+5089.2j,10879.9+5434.17j,11973.1+5768.95j,13133.2+5985.57j,14280.4+6358.17j,15455.9+6743.93j
885922.2492,452.558+305.705j,660.79+443.615j,913.287+606.646j,1200.62+792.396j,1529.29+999.55j,1898.69+1226.43j,2308.78+1481.85j,2762.83+1746.97j,3253.02+2028.1j,3785.13+2344.95j,4382.8+2668.95j,4987.95+2991.63j,5658.61+3334.17j,6418.77+3682.54j,7390.13+4173.56j,8018.52+4419.02j,8880.0+4818.94j,9936.86+5087.39j,10922.0+5430.38j,12020.2+5762.33j,13185.7+5974.22j,14337.9+6343.99j,15518.3+6726.88j
892681.7143,453.909+306.291j,662.77+444.46j,916.05+607.781j,1204.28+793.855j,1534.0+1001.34j,1904.63+1228.54j,2316.06+1484.34j,2771.69+1749.73j,3263.64+2031.09j,3797.57+2348.29j,4397.48+2672.41j,5004.92+2995.13j,5678.21+3337.57j,6441.51+3685.44j,7416.71+4176.21j,8047.89+4420.76j,8912.89+4820.08j,9974.87+5085.38j,10964.4+5426.34j,12067.5+5755.39j,13238.5+5962.47j,14395.5+6329.35j,15581.0+6709.29j
899492.7531,455.262+306.879j,664.755+445.306j,918.82+608.916j,1207.95+795.315j,1538.73+1003.13j,1910.58+1230.64j,2323.35+1486.83j,2780.58+1752.48j,3274.3+2034.07j,3810.06+2351.62j,4412.21+2675.85j,5021.95+2998.61j,5697.88+3340.93j,6464.35+3688.28j,7443.4+4178.78j,8077.38+4422.4j,8945.92+4821.09j,10013.0+5083.17j,11006.9+5422.05j,12115.0+5748.14j,13291.4+5950.31j,14453.4+6314.22j,15643.9+6691.16j
906355.7593,456.619+307.466j,666.744+446.153j,921.596+610.052j,1211.62+796.775j,1543.47+1004.92j,1916.56+1232.74j,2330.67+1489.31j,2789.5+1755.23j,3284.99+2037.04j,3822.59+2354.93j,4426.99+2679.26j,5039.05+3002.05j,5717.62+3344.24j,6487.27+3691.04j,7470.21+4181.26j,8107.0+4423.93j,8979.09+4821.95j,10051.4+5080.75j,11049.7+5417.51j,12162.7+5740.56j,13344.6+5937.73j,14511.5+6298.61j,15707.0+6672.48j
913271.1292,457.979+308.055j,668.737+447.001j,924.379+611.189j,1215.31+798.236j,1548.21+1006.71j,1922.55+1234.84j,2338.01+1491.79j,2798.45+1757.97j,3295.71+2039.99j,3835.17+2358.23j,4441.82+2682.66j,5056.22+3005.46j,5737.44+3347.5j,6510.29+3693.75j,7497.12+4183.65j,8136.74+4425.34j,9012.4+4822.68j,10089.9+5078.13j,11092.6+5412.7j,12210.6+5732.67j,13398.0+5924.72j,14569.9+6282.5j,15770.4+6653.24j
920239.2625,459.342+308.644j,670.736+447.85j,927.169+612.326j,1219.0+799.698j,1552.98+1008.49j,1928.55+1236.94j,2345.37+1494.26j,2807.43+1760.7j,3306.47+2042.93j,3847.78+2361.51j,4456.71+2686.02j,5073.44+3008.83j,5757.34+3350.72j,6533.41+3696.38j,7524.15+4185.96j,8166.61+4426.63j,9045.85+4823.27j,10128.6+5075.29j,11135.7+5407.64j,12258.7+5724.43j,13451.5+5911.28j,14628.4+6265.9j,15833.9+6633.42j
927260.5617,460.708+309.234j,672.739+448.699j,929.966+613.465j,1222.7+801.16j,1557.75+1010.28j,1934.57+1239.04j,2352.75+1496.74j,2816.43+1763.42j,3317.26+2045.87j,3860.44+2364.77j,4471.65+2689.36j,5090.73+3012.17j,5777.31+3353.89j,6556.61+3698.94j,7551.29+4188.17j,8196.61+4427.81j,9079.45+4823.71j,10167.4+5072.24j,11178.9+5402.3j,12307.0+5715.86j,13505.3+5897.4j,14687.2+6248.78j,15897.8+6613.02j
934335.4324,462.077+309.825j,674.746+449.55j,932.769+614.604j,1226.42+802.622j,1562.54+1012.07j,1940.61+1241.13j,2360.15+1499.21j,2825.46+1766.14j,3328.09+2048.78j,3873.14+2368.02j,4486.64+2692.68j,5108.08+3015.47j,5797.36+3357.01j,6579.91+3701.43j,7578.54+4190.28j,8226.73+4428.87j,9113.2+4824.01j,10206.4+5068.96j,11222.4+5396.69j,12355.5+5706.95j,13559.3+5883.07j,14746.2+6231.15j,15961.8+6592.03j
941464.2834,463.45+310.416j,676.759+450.401j,935.579+615.744j,1230.14+804.086j,1567.34+1013.86j,1946.67+1243.23j,2367.57+1501.67j,2834.52+1768.85j,3338.96+2051.69j,3885.89+2371.25j,4501.69+2695.97j,5125.5+3018.74j,5817.49+3360.08j,6603.31+3703.85j,7605.91+4192.3j,8256.98+4429.8j,9147.09+4824.16j,10245.6+5065.47j,11266.0+5390.81j,12404.2+5697.69j,13613.5+5868.29j,14805.4+6212.98j,16026.1+6570.45j
948647.5266,464.825+311.008j,678.775+451.254j,938.396+616.885j,1233.87+805.549j,1572.15+1015.65j,1952.75+1245.32j,2375.02+1504.13j,2843.61+1771.55j,3349.86+2054.58j,3898.67+2374.47j,4516.79+2699.24j,5142.99+3021.97j,5837.7+3363.1j,6626.8+3706.2j,7633.39+4194.23j,8287.37+4430.61j,9181.13+4824.15j,10285.0+5061.74j,11309.9+5384.64j,12453.2+5688.07j,13667.9+5853.04j,14864.8+6194.29j,16090.5+6548.25j
955885.5769,466.204+311.601j,680.797+452.107j,941.22+618.026j,1237.61+807.014j,1576.97+1017.44j,1958.84+1247.41j,2382.49+1506.59j,2852.73+1774.25j,3360.8+2057.47j,3911.51+2377.67j,4531.95+2702.48j,5160.54+3025.17j,5857.99+3366.07j,6650.39+3708.47j,7660.99+4196.05j,8317.88+4431.29j,9215.31+4823.99j,10324.5+5057.79j,11353.9+5378.19j,12502.3+5678.1j,13722.6+5837.33j,14924.4+6175.04j,16155.2+6525.43j
963178.8526,467.585+312.194j,682.823+452.961j,944.051+619.168j,1241.36+808.479j,1581.81+1019.22j,1964.95+1249.49j,2389.98+1509.05j,2861.87+1776.93j,3371.78+2060.33j,3924.38+2380.85j,4547.16+2705.69j,5178.16+3028.32j,5878.36+3368.98j,6674.07+3710.67j,7688.7+4197.78j,8348.53+4431.85j,9249.64+4823.68j,10364.2+5053.6j,11398.1+5371.44j,12551.6+5667.75j,13777.4+5821.14j,14984.2+6155.25j,16220.1+6501.99j
970527.7749,468.97+312.788j,684.854+453.816j,946.888+620.311j,1245.12+809.944j,1586.66+1021.01j,1971.07+1251.58j,2397.49+1511.5j,2871.05+1779.61j,3382.79+2063.19j,3937.3+2384.01j,4562.42+2708.88j,5195.84+3031.44j,5898.81+3371.85j,6697.85+3712.78j,7716.53+4199.4j,8379.3+4432.27j,9284.13+4823.2j,10404.0+5049.17j,11442.5+5364.4j,12601.1+5657.03j,13832.4+5804.46j,15044.3+6134.89j,16285.3+6477.9j
977932.7685,470.358+313.383j,686.89+454.672j,949.733+621.455j,1248.89+811.41j,1591.53+1022.8j,1977.22+1253.66j,2405.02+1513.95j,2880.25+1782.28j,3393.84+2066.03j,3950.27+2387.16j,4577.75+2712.03j,5213.59+3034.52j,5919.34+3374.65j,6721.73+3714.82j,7744.47+4200.92j,8410.21+4432.56j,9318.76+4822.56j,10444.1+5044.5j,11487.1+5357.05j,12650.8+5645.93j,13887.6+5787.29j,15104.5+6113.97j,16350.6+6453.17j
985394.2612,471.75+313.979j,688.931+455.528j,952.584+622.599j,1252.66+812.876j,1596.4+1024.58j,1983.38+1255.74j,2412.58+1516.39j,2889.48+1784.95j,3404.93+2068.85j,3963.28+2390.29j,4593.12+2715.16j,5231.41+3037.56j,5939.95+3377.4j,6745.71+3716.78j,7772.54+4202.33j,8441.25+4432.71j,9353.54+4821.76j,10484.3+5039.58j,11531.8+5349.4j,12700.7+5634.45j,13943.0+5769.62j,15165.0+6092.46j,16416.1+6427.77j
992912.6841,473.144+314.575j,690.976+456.386j,955.443+623.744j,1256.45+814.342j,1601.29+1026.37j,1989.56+1257.82j,2420.16+1518.83j,2898.75+1787.6j,3416.05+2071.66j,3976.33+2393.39j,4608.56+2718.26j,5249.29+3040.56j,5960.64+3380.1j,6769.79+3718.65j,7800.72+4203.64j,8472.43+4432.73j,9388.47+4820.79j,10524.6+5034.41j,11576.8+5341.43j,12750.8+5622.57j,13998.6+5751.43j,15225.6+6070.36j,16481.9+6401.71j
1000488.472,474.542+315.172j,693.026+457.244j,958.308+624.89j,1260.25+815.809j,1606.2+1028.15j,1995.76+1259.89j,2427.76+1521.26j,2908.04+1790.25j,3427.22+2074.46j,3989.43+2396.48j,4624.05+2721.33j,5267.25+3043.51j,5981.41+3382.74j,6793.96+3720.45j,7829.03+4204.83j,8503.73+4432.6j,9423.55+4819.64j,10565.2+5028.98j,11621.9+5333.15j,12801.1+5610.3j,14054.4+5732.74j,15286.5+6047.67j,16547.8+6374.96j
1008122.061,475.943+315.77j,695.081+458.103j,961.181+626.036j,1264.06+817.276j,1611.11+1029.94j,2001.97+1261.96j,2435.38+1523.7j,2917.36+1792.88j,3438.42+2077.24j,4002.58+2399.55j,4639.6+2724.37j,5285.27+3046.43j,6002.27+3385.32j,6818.24+3722.15j,7857.45+4205.92j,8535.18+4432.34j,9458.79+4818.32j,10605.9+5023.29j,11667.3+5324.54j,12851.6+5597.62j,14110.4+5713.51j,15347.5+6024.36j,16613.9+6347.52j
1015813.894,477.347+316.368j,697.141+458.963j,964.06+627.182j,1267.87+818.744j,1616.04+1031.72j,2008.2+1264.03j,2443.03+1526.12j,2926.71+1795.51j,3449.66+2080.01j,4015.77+2402.6j,4655.2+2727.38j,5303.37+3049.3j,6023.21+3387.83j,6842.62+3723.77j,7885.99+4206.89j,8566.76+4431.92j,9494.17+4816.83j,10646.8+5017.34j,11712.8+5315.61j,12902.3+5584.52j,14166.6+5693.75j,15408.7+6000.44j,16680.2+6319.39j
1023564.414,478.754+316.967j,699.205+459.824j,966.947+628.33j,1271.7+820.211j,1620.99+1033.5j,2014.46+1266.1j,2450.7+1528.54j,2936.09+1798.13j,3460.93+2082.76j,4029.01+2405.62j,4670.87+2730.35j,5321.53+3052.12j,6044.24+3390.29j,6867.1+3725.31j,7914.66+4207.75j,8598.47+4431.36j,9529.71+4815.15j,10687.8+5011.12j,11758.5+5306.34j,12953.2+5571.01j,14222.9+5673.45j,15470.1+5975.89j,16746.7+6290.53j
1031374.07,480.165+317.567j,701.275+460.686j,969.841+629.478j,1275.54+821.679j,1625.94+1035.28j,2020.73+1268.16j,2458.39+1530.96j,2945.51+1800.73j,3472.25+2085.49j,4042.3+2408.63j,4686.59+2733.3j,5339.76+3054.91j,6065.35+3392.69j,6891.68+3726.75j,7943.45+4208.48j,8630.33+4430.65j,9565.41+4813.29j,10729.1+5004.62j,11804.4+5296.73j,13004.3+5557.07j,14279.5+5652.59j,15531.7+5950.71j,16813.4+6260.96j
1039243.313,481.579+318.167j,703.349+461.548j,972.742+630.626j,1279.38+823.148j,1630.91+1037.06j,2027.02+1270.22j,2466.11+1533.37j,2954.95+1803.33j,3483.61+2088.21j,4055.63+2411.61j,4702.37+2736.21j,5358.07+3057.64j,6086.54+3395.02j,6916.36+3728.1j,7972.36+4209.1j,8662.32+4429.78j,9601.26+4811.24j,10770.5+4997.85j,11850.4+5286.78j,13055.6+5542.7j,14336.2+5631.18j,15593.5+5924.87j,16880.3+6230.65j
1047172.597,482.996+318.768j,705.428+462.411j,975.65+631.775j,1283.24+824.616j,1635.9+1038.84j,2033.32+1272.28j,2473.85+1535.77j,2964.43+1805.92j,3495.0+2090.91j,4069.01+2414.57j,4718.21+2739.09j,5376.45+3060.33j,6107.82+3397.29j,6941.15+3729.36j,8001.39+4209.6j,8694.45+4428.76j,9637.26+4809.0j,10812.1+4990.79j,11896.7+5276.48j,13107.1+5527.89j,14393.1+5609.2j,15655.4+5898.38j,16947.3+6199.59j
1055162.38,484.416+319.37j,707.513+463.275j,978.565+632.925j,1287.1+826.084j,1640.89+1040.62j,2039.65+1274.33j,2481.61+1538.18j,2973.93+1808.5j,3506.44+2093.6j,4082.44+2417.51j,4734.11+2741.93j,5394.89+3062.97j,6129.19+3399.49j,6966.04+3730.53j,8030.55+4209.97j,8726.71+4427.58j,9673.42+4806.57j,10853.8+4983.44j,11943.1+5265.82j,13158.7+5512.63j,14450.2+5586.64j,15717.6+5871.23j,17014.5+6167.78j
1063213.124,485.84+319.972j,709.602+464.14j,981.488+634.075j,1290.98+827.553j,1645.9+1042.4j,2045.99+1276.38j,2489.4+1540.57j,2983.47+1811.06j,3517.92+2096.27j,4095.92+2420.43j,4750.07+2744.74j,5413.41+3065.57j,6150.64+3401.62j,6991.04+3731.6j,8059.83+4210.22j,8759.12+4426.24j,9709.74+4803.95j,10895.8+4975.8j,11989.7+5254.79j,13210.6+5496.92j,14507.5+5563.49j,15779.8+5843.39j,17081.8+6135.2j
1071325.294,487.267+320.575j,711.696+465.006j,984.418+635.225j,1294.87+829.022j,1650.93+1044.18j,2052.36+1278.43j,2497.21+1542.96j,2993.04+1813.62j,3529.43+2098.91j,4109.44+2423.32j,4766.09+2747.52j,5432.0+3068.11j,6172.18+3403.69j,7016.14+3732.57j,8089.24+4210.33j,8791.66+4424.73j,9746.21+4801.12j,10937.8+4967.87j,12036.5+5243.4j,13262.6+5480.74j,14564.9+5539.74j,15842.3+5814.87j,17149.3+6101.83j
1079499.359,488.697+321.178j,713.795+465.872j,987.355+636.376j,1298.76+830.49j,1655.97+1045.95j,2058.74+1280.47j,2505.04+1545.34j,3002.64+1816.16j,3540.99+2101.55j,4123.02+2426.19j,4782.17+2750.26j,5450.67+3070.61j,6193.81+3405.69j,7041.35+3733.45j,8118.78+4210.32j,8824.35+4423.06j,9782.84+4798.09j,10980.1+4959.63j,12083.5+5231.63j,13314.8+5464.1j,14622.5+5515.39j,15904.9+5785.65j,17217.0+6067.68j
1087735.79,490.131+321.783j,715.899+466.739j,990.3+637.527j,1302.67+831.959j,1661.02+1047.73j,2065.14+1282.51j,2512.9+1547.72j,3012.27+1818.7j,3552.59+2104.16j,4136.64+2429.04j,4798.31+2752.96j,5469.41+3073.05j,6215.52+3407.62j,7066.66+3734.22j,8148.44+4210.18j,8857.18+4421.21j,9819.63+4794.85j,11022.6+4951.08j,12130.7+5219.49j,13367.2+5446.97j,14680.2+5490.43j,15967.6+5755.72j,17284.8+6032.72j
1096035.065,491.568+322.387j,718.008+467.607j,993.252+638.679j,1306.59+833.428j,1666.09+1049.5j,2071.56+1284.55j,2520.79+1550.09j,3021.93+1821.22j,3564.22+2106.75j,4150.31+2431.86j,4814.51+2755.62j,5488.22+3075.44j,6237.33+3409.48j,7092.08+3734.89j,8178.23+4209.89j,8890.15+4419.2j,9856.57+4791.4j,11065.2+4942.22j,12178.0+5206.95j,13419.8+5429.37j,14738.1+5464.84j,16030.5+5725.07j,17352.7+5996.95j
